sim_stamp_s,wall_monotonic_s,linear_x_mps,linear_y_mps,angular_z_rps
1787847095.275515079,37625.565118633,0.045000000,0.000000000,0.012367389
1787847095.325132847,37625.614721049,0.090000000,0.000000000,0.019439213
1787847095.375270128,37625.664860538,0.135000000,0.000000000,0.024676679
1787847095.425173044,37625.714748461,0.167831481,0.000000000,0.023502039
1787847095.475233078,37625.764807506,0.191418648,0.000000000,0.019551970
1787847095.525063515,37625.814638098,0.207524315,0.000000000,0.013803430
1787847095.575135469,37625.864720402,0.218961298,0.000000000,0.006704170
1787847095.625272751,37625.914847301,0.227310508,0.000000000,-0.002768144
1787847095.675156593,37625.964744432,0.233642548,0.000000000,-0.014851002
1787847095.725327730,37626.014921072,0.238346711,0.000000000,-0.029025791
1787847095.775236607,37626.064817492,0.241846606,0.000000000,-0.044087090
1787847095.825354815,37626.114937354,0.244384751,0.000000000,-0.058766022
1787847095.875325918,37626.164905936,0.246494174,0.000000000,-0.071885727
1787847095.925207615,37626.214791382,0.248428822,0.000000000,-0.082819842
1787847095.975348949,37626.264939790,0.250333518,0.000000000,-0.091249719
1787847096.025179863,37626.314766057,0.252191812,0.000000000,-0.097112589
1787847096.075444937,37626.365041241,0.250133753,0.000000000,-0.110797919
1787847096.125205278,37626.414785473,0.252865970,0.000000000,-0.111942954
1787847096.175169230,37626.464756299,0.254693300,0.000000000,-0.113221839
1787847096.225445747,37626.515030172,0.256709874,0.000000000,-0.111915767
1787847096.275269032,37626.564845771,0.258049995,0.000000000,-0.110403642
1787847096.325356960,37626.614946139,0.254912108,0.000000000,-0.119346447
1787847096.375281572,37626.664877549,0.256439328,0.000000000,-0.117681995
1787847096.425184488,37626.714761906,0.257004738,0.000000000,-0.117813751
1787847096.475230217,37626.764822994,0.257935733,0.000000000,-0.117085651
1787847096.525145531,37626.814734742,0.258387983,0.000000000,-0.117486529
1787847096.575299740,37626.864899115,0.254935056,0.000000000,-0.129084855
1787847096.625246048,37626.914842812,0.252885282,0.000000000,-0.141566038
