sim_stamp_s,wall_monotonic_s,linear_x_mps,linear_y_mps,angular_z_rps
1787885921.123101473,76451.412704900,0.033142269,0.000000000,0.010393860
1787885921.222861052,76451.512444431,0.070683762,0.000000000,0.026864087
1787885921.322724104,76451.612302045,0.109491840,0.000000000,0.040816203
1787885921.422720194,76451.712301046,0.141379669,0.000000000,0.048957426
1787885921.522828341,76451.812407949,0.166307807,0.000000000,0.051109090
1787885921.622631311,76451.912213668,0.184967637,0.000000000,0.051676199
1787885921.722758055,76452.012344269,0.199136674,0.000000000,0.054024182
1787885921.822895288,76452.112479384,0.210169837,0.000000000,0.059202030
1787885921.922914743,76452.212512795,0.218787879,0.000000000,0.066578835
1787885922.022799730,76452.312384429,0.225743204,0.000000000,0.074644409
1787885922.122891188,76452.412486575,0.231357440,0.000000000,0.082448564
1787885922.222717762,76452.512298732,0.236657962,0.000000000,0.106397688
1787885922.322762966,76452.612343414,0.242142230,0.000000000,0.110097699
1787885922.422726870,76452.712327982,0.246554375,0.000000000,0.112707444
1787885922.522825480,76452.812414704,0.248820812,0.000000000,0.112017490
1787885922.622714520,76452.912301601,0.250113279,0.000000000,0.112924688
1787885922.723076105,76453.012668161,0.250995845,0.000000000,0.113731347
1787885922.822839975,76453.112428097,0.251792699,0.000000000,0.113487348
1787885922.922971487,76453.212574994,0.252519250,0.000000000,0.111817181
1787885923.022741079,76453.312341077,0.253251851,0.000000000,0.109041512
1787885923.122863770,76453.412477135,0.253874809,0.000000000,0.105709076
1787885923.222774029,76453.512369781,0.254561186,0.000000000,0.119474426
1787885923.322704077,76453.612298200,0.256794304,0.000000000,0.114946999
1787885923.422838449,76453.712428282,0.258856237,0.000000000,0.109866984
1787885923.522854090,76453.812435114,0.258934379,0.000000000,0.120594762
1787885923.622772217,76453.912347096,0.260000000,0.000000000,0.116096541
1787885923.722837448,76454.012430564,0.260000000,0.000000000,0.129271120
1787885923.823051214,76454.112637719,0.260000000,0.000000000,0.122756153
1787885923.922947407,76454.212551205,0.260000000,0.000000000,0.116471902
1787885924.022706985,76454.312293047,0.260000000,0.000000000,0.127447277
1787885924.122804165,76454.412385770,0.260000000,0.000000000,0.122217536
1787885924.223059416,76454.512650992,0.260000000,0.000000000,0.116132095
1787885924.322904587,76454.612482886,0.260000000,0.000000000,0.107857428
1787885924.422652245,76454.712237055,0.260000000,0.000000000,0.101708755
1787885924.522737980,76454.812325472,0.260000000,0.000000000,0.096240610
1787885924.622885466,76454.912481253,0.260000000,0.000000000,0.091632284
1787885924.723363876,76455.012964770,0.260000000,0.000000000,0.087343797
1787885924.822898865,76455.112498142,0.260000000,0.000000000,0.082213238
1787885924.922981739,76455.212570528,0.260000000,0.000000000,0.078313202
1787885925.022957087,76455.312550151,0.256847531,0.000000000,0.074562989
1787885925.122896433,76455.412482834,0.253722757,0.000000000,0.071713306
1787885925.223021984,76455.512623585,0.249644428,0.000000000,0.069231451
1787885925.322750092,76455.612339648,0.244293451,0.000000000,0.066755697
1787885925.422910690,76455.712507326,0.238860503,0.000000000,0.066073783
1787885925.522853136,76455.812433232,0.233731121,0.000000000,0.065905288
1787885925.622929573,76455.912509769,0.229089051,0.000000000,0.066564478
1787885925.722740412,76456.012317587,0.222502202,0.000000000,0.068825915
1787885925.823014259,76456.112603203,0.217591226,0.000000000,0.068251967
1787885925.922772646,76456.212356325,0.212749183,0.000000000,0.067147195
1787885926.022839308,76456.312423641,0.208261192,0.000000000,0.065435559
1787885926.123056650,76456.412652121,0.204176992,0.000000000,0.064914934
1787885926.223271132,76456.512871034,0.200726792,0.000000000,0.063975260
1787885926.322852850,76456.612440802,0.197846845,0.000000000,0.065675050
1787885926.422912359,76456.712500136,0.194094166,0.000000000,0.066511162
1787885926.522834539,76456.812432656,0.190277785,0.000000000,0.067274086
1787885926.622831583,76456.912423596,0.185677543,0.000000000,0.067939922
1787885926.722875118,76457.012472499,0.181611821,0.000000000,0.069690511
1787885926.822812080,76457.112405863,0.177374989,0.000000000,0.073819920
1787885926.922863007,76457.212457866,0.173592478,0.000000000,0.081310831
1787885927.023132324,76457.312733343,0.170472011,0.000000000,0.092212804
1787885927.122827053,76457.412418928,0.167636856,0.000000000,0.106212236
