segment,segment_name,wall_time,wall_elapsed_s,sim_time,x,y,yaw
2,A->D,1787392939.004246,0.0,92.19,4.883560506944503,-3.001671377655501,0.02512098248528291
2,A->D,1787392944.5747855,4.710317615012173,96.78,4.881853991480739,-2.9901823585973535,1.584217601242597
2,A->D,1787392945.060399,5.195932058035396,97.052,4.879319158608799,-2.9540501401928556,1.6945049842399533
2,A->D,1787392945.0780692,5.213601567025762,97.154,4.877315122331529,-2.939761409752569,1.733605276309721
2,A->D,1787392945.2991374,5.434669579030015,97.324,4.872750635035936,-2.9163636202832635,1.793136281879004
2,A->D,1787392945.7967885,5.932321096013766,97.664,4.858180797896511,-2.8671617856670855,1.9316413047951515
2,A->D,1787392945.8090298,5.944562049000524,97.732,4.854246337180179,-2.85706217066846,1.958134994301547
2,A->D,1787392945.8196666,5.955198901996482,97.8,4.849985253881198,-2.846925800828003,1.9860231241532758
2,A->D,1787392946.3708298,6.506362369051203,98.106,4.827592201919301,-2.801698831820423,2.0943558881201647
2,A->D,1787392946.3845017,6.520034162036609,98.174,4.821520910857567,-2.7914467247656956,2.1230146906700944
2,A->D,1787392946.3955464,6.531078594038263,98.242,4.8151546259221165,-2.7812684243633514,2.150534166002724
2,A->D,1787392946.6800377,6.815570125007071,98.446,4.792863897683304,-2.749808774232525,2.220957893927726
2,A->D,1787392946.8984578,7.033990297000855,98.616,4.771373268623567,-2.7226945002426253,2.2823385108647885
2,A->D,1787392946.9101746,7.045706761011388,98.684,4.761980598086292,-2.712026068125118,2.3085594151112767
2,A->D,1787392947.3985107,7.534043518011458,98.956,4.718439795490335,-2.6684704520523583,2.4030873470878964
2,A->D,1787392947.4124963,7.548028682998847,99.024,4.705851664676036,-2.6571847877556714,2.4225563732170707
2,A->D,1787392947.4244828,7.560014962044079,99.092,4.6925640112123626,-2.6457501844447053,2.4448172266681625
2,A->D,1787392947.6374738,7.773006506031379,99.228,4.663774226858181,-2.6226765010097695,2.491620556032714
2,A->D,1787392947.6507995,7.786331807030365,99.296,4.648536659792156,-2.6113051103343725,2.513436931943177
2,A->D,1787392947.931051,8.066583739011548,99.466,4.609467928194691,-2.5842334823724804,2.559586537230867
2,A->D,1787392948.3576987,8.493230872030836,99.738,4.545026831225008,-2.544205325401411,2.6142235135213667
2,A->D,1787392948.3698661,8.50539873202797,99.806,4.528451594185991,-2.5346945692653913,2.6305755057753637
2,A->D,1787392948.3810985,8.51663076900877,99.874,4.5117893297395515,-2.5254597064758997,2.6421483005097453
2,A->D,1787392948.795326,8.930858747044113,100.112,4.452805566124569,-2.494287990136095,2.6685431571363294
2,A->D,1787392948.8081303,8.943662491044961,100.18,4.435818288739482,-2.4856319565500575,2.6745521754100112
2,A->D,1787392948.8179524,8.95348482002737,100.248,4.418832388725851,-2.4771548515025654,2.687526366160911
2,A->D,1787392949.102662,9.238194679026492,100.452,4.367202683439137,-2.45286943938019,2.707781732758005
2,A->D,1787392949.5971591,9.732691385026556,100.758,4.289738853926947,-2.41727659191252,2.7227044172393433
2,A->D,1787392949.6095695,9.745101655018516,100.826,4.2723367836516415,-2.4096162818776636,2.7294874651060907
2,A->D,1787392949.6206315,9.75616385601461,100.894,4.254840827206759,-2.4023637020085604,2.7313513014936888
