wall_time,wall_elapsed_s,sim_time,x,y,yaw
1787254739.4314265,0.07343445700826123,32.2,-8.498968428798173,1.1731362818252325e-07,0.0009111250492183985
1787254741.8654559,2.507462976005627,34.2,-8.488071581341966,1.0334677082139043e-05,0.0010846464411742366
1787254742.0034704,2.6454775590100326,34.3,-8.475883398901722,2.7640938840847742e-05,0.002107481526076078
1787254742.1429765,2.7849834139924496,34.4,-8.459329864055546,7.137038020486813e-05,0.0036406722390989426
1787254742.2806754,2.9226818890019786,34.6,-8.441655772081088,0.00015051265460965375,0.006082257216225836
1787254742.420061,3.062067730992567,34.7,-8.423983467332544,0.00027784240226175216,0.00929776666733443
1787254742.5573192,3.199326130998088,34.8,-8.406314883042382,0.00046636693489691576,0.013071644866279226
1787254742.6980975,3.340104755014181,34.9,-8.388650240637032,0.0007255884417517557,0.017517232916738214
1787254742.8367162,3.4787232849921566,35.0,-8.370990387383289,0.0010691987026220443,0.0229590566226018
1787254742.9748993,3.6169062039989512,35.1,-8.353336083009157,0.0015161222357278604,0.029446484892731082
1787254743.1129758,3.7549831650103442,35.2,-8.335688598900333,0.0020846849879909966,0.037047261347975584
1787254743.2517989,3.8938058520143386,35.4,-8.31804973269805,0.0027942637830921466,0.045759732032288725
1787254743.2654545,3.9074605030182283,35.4,-8.30042308718422,0.003666857772936668,0.055848561599095015
1787254743.2779498,3.9199558249965776,35.4,-8.282809506203625,0.004722729466075588,0.06666101821320547
1787254743.4148898,4.056896544992924,35.5,-8.265211536659402,0.005974402142334931,0.07838727238910749
1787254743.5547104,4.196716966020176,35.6,-8.24763293381572,0.007438552969910432,0.09098070109723168
1787254743.6932223,4.335229006013833,35.7,-8.230076566810412,0.009128170697536124,0.10417923602735701
1787254743.7105956,4.352601418999257,35.8,-8.212546823423365,0.011054343510628862,0.11814934441541229
1787254743.785203,4.427209980000043,35.8,-8.195048058832421,0.013229257937374679,0.13270362352489626
1787254743.8628669,4.504872991994489,35.9,-8.177585008854722,0.01566242116757208,0.14777746264018962
1787254744.0009282,4.6429350080143195,35.9,-8.16016208855193,0.0183613710460172,0.16318878333453626
1787254744.0771217,4.719128594995709,36.0,-8.142784372222378,0.02133146388376791,0.17899118661202057
1787254744.0919445,4.73395048599923,36.1,-8.1254571950612,0.024578584894139645,0.19513475810241723
1787254744.2486527,4.890659346012399,36.1,-8.108185289390796,0.02810699020965834,0.21150118860158965
1787254744.264977,4.906982804008294,36.2,-8.090973933323204,0.03191944499311123,0.22810578907543264
1787254744.2763743,4.918380356015405,36.2,-8.073828473323417,0.03601868699493755,0.24485054497982053
1787254744.4134507,5.055457489012042,36.3,-8.056754063667547,0.040405972768528156,0.26170129873889214
1787254744.489459,5.131465540005593,36.3,-8.039755937779244,0.04508164052756436,0.278629336221513
1787254744.6290317,5.271038097009296,36.4,-8.022839148832007,0.05004504960737942,0.29559694411617926
1787254744.7707818,5.412788007000927,36.6,-8.006008364977562,0.05529523433124257,0.31254550844395323
1787254744.7865622,5.428568563016597,36.6,-7.989268490041282,0.06083034507228861,0.32945845792297546
1787254744.7989383,5.440944469009992,36.6,-7.972624113338802,0.06664865161803142,0.34630708338813165
1787254744.9360373,5.578043439018074,36.7,-7.956079253644268,0.07274642144258213,0.3630744521525715
1787254745.0146258,5.656631841004128,36.8,-7.939637470997981,0.0791205797369068,0.37969341116106353
1787254745.0895038,5.731510583020281,36.8,-7.923302684218179,0.08576682939426683,0.3961548160415175
1787254745.2257833,5.86779008700978,36.9,-7.9070781813656925,0.09268114923440585,0.4124239426233547
1787254745.3661082,6.00811452200287,37.1,-7.89096599984179,0.09985695239791506,0.42840393101643776
1787254745.3808794,6.022885751008289,37.1,-7.874968842729899,0.10728810819517103,0.4441777275152035
1787254745.3931482,6.0351545170124155,37.1,-7.8590891152853155,0.11497035163068732,0.45969537043809144
1787254745.5292258,6.1712322870153,37.2,-7.846052976791532,0.12150506215719954,0.47081903382711987
