segment,segment_name,wall_time,wall_elapsed_s,sim_time,x,y,yaw
1,M->N,1787489748.416436,0.003686218988150358,37.6,-8.498851794164029,5.292015717203859e-07,0.0010240906124526765
1,M->N,1787489750.613445,2.2006959230056964,39.3,-8.483833613241961,3.7844511217046314e-06,-0.001956729201336878
1,M->N,1787489750.7474833,2.334733804978896,39.5,-8.470104013711996,-4.30964982816747e-05,-0.005668534450260244
1,M->N,1787489750.8265653,2.4138163860188797,39.6,-8.452126821048013,-0.0001734465803963314,-0.009843872931889165
1,M->N,1787489750.838497,2.425747565983329,39.6,-8.433069444757873,-0.0003981050941092968,-0.015359336329312816
1,M->N,1787489750.848645,2.435895378002897,39.6,-8.41400583885035,-0.0007399448704883643,-0.022499890492157146
1,M->N,1787489750.9210522,2.508303446986247,39.6,-8.3949408214437,-0.0012293382717222892,-0.03135121232938371
1,M->N,1787489751.059358,2.646608850976918,39.7,-8.375876230250535,-0.001900238023797451,-0.0419567942853874
1,M->N,1787489751.1400979,2.727352513000369,39.8,-8.356815802994646,-0.002783010609606704,-0.05382923274131281
1,M->N,1787489751.2216709,2.8089217169908807,39.8,-8.337761551667821,-0.0039044917579252455,-0.0676104485856916
1,M->N,1787489751.3613389,2.948589743988123,39.9,-8.318720318112021,-0.005298490083930917,-0.0826032202008686
1,M->N,1787489751.4985156,3.0857665659859776,40.0,-8.29969994987886,-0.006983553191859359,-0.09837442147644435
1,M->N,1787489751.574128,3.1613785849767737,40.1,-8.28070654449331,-0.00897569931561884,-0.11514654467611898
1,M->N,1787489751.7128093,3.300060214009136,40.2,-8.261748102612664,-0.01129079992625805,-0.13266014347776456
1,M->N,1787489751.8512292,3.438480240001809,40.3,-8.242831733020266,-0.01394432512257595,-0.15109547626878822
1,M->N,1787489751.988266,3.575516726996284,40.4,-8.223966660418034,-0.01695086311263337,-0.1701505714345611
1,M->N,1787489752.1265438,3.713794582989067,40.5,-8.20516169036327,-0.02032089692134862,-0.18977227651195128
1,M->N,1787489752.2637353,3.8509861439815722,40.7,-8.186426367937774,-0.024061851468786272,-0.20971450344659603
1,M->N,1787489752.4005501,3.987800706003327,40.8,-8.167769658113626,-0.028176913180137722,-0.22989836112824255
1,M->N,1787489752.4697883,4.05703921901295,40.8,-8.149200417512084,-0.03266938181979721,-0.2502863452442116
1,M->N,1787489752.6069362,4.194187390967272,40.9,-8.121529822685224,-0.04011790664017751,-0.2810319300377491
1,M->N,1787489752.677438,4.264688903000206,41.0,-8.1032169366745,-0.045554643900415935,-0.3015512826781004
1,M->N,1787489752.814098,4.401348999002948,41.1,-8.075968510087623,-0.054410689093942984,-0.33221434484117496
1,M->N,1787489752.8829477,4.47019853699021,41.1,-8.05796081041888,-0.06077555990945951,-0.3525025764065845
1,M->N,1787489752.8980632,4.485313667973969,41.2,-8.04008737302225,-0.06750301680428884,-0.37261457590471875
1,M->N,1787489752.9099317,4.497182375984266,41.2,-8.022354073790957,-0.07458699719605942,-0.39247145724162535
1,M->N,1787489752.9208786,4.508129173016641,41.2,-8.004766007418349,-0.08201945457750062,-0.412056813570817
1,M->N,1787489752.930403,4.517653476970736,41.2,-7.987327247032263,-0.08979218040201713,-0.43123016328657204
1,M->N,1787489752.9394536,4.526704025978688,41.3,-7.970040839524795,-0.09789593237163896,-0.4501131905919451
1,M->N,1787489752.9471195,4.5343697289936244,41.3,-7.952911043622373,-0.10632266058386625,-0.4686431039243147
1,M->N,1787489752.954447,4.541697464999743,41.3,-7.935940676743616,-0.1150623714107294,-0.48678981669926397
1,M->N,1787489752.960854,4.548104231012985,41.3,-7.919132186089942,-0.12410566943836672,-0.5045190084586703
1,M->N,1787489752.9667912,4.55404138402082,41.3,-7.902486326631292,-0.1334405492703174,-0.5216250095741513
1,M->N,1787489753.0343328,4.62158376397565,41.3,-7.886002890266935,-0.1430563758565639,-0.538387828718433
1,M->N,1787489753.1685388,4.755789814982563,41.4,-7.869683088626273,-0.15294410844370526,-0.5546924656767864
1,M->N,1787489753.310411,4.897662421979476,41.5,-7.853526184812818,-0.1630926433631197,-0.570537808215414
1,M->N,1787489753.4481127,5.035363222006708,41.6,-7.837531521370489,-0.17349170908723083,-0.5857747487996543
1,M->N,1787489753.5231254,5.110376071999781,41.7,-7.821696171188144,-0.1841290941355146,-0.6004380365516296
1,M->N,1787489753.6593053,5.246555852005258,41.8,-7.8060174136474245,-0.19499290666287125,-0.6143967515556787
1,M->N,1787489753.7983341,5.385584925999865,41.9,-7.790490358197677,-0.20606965988067347,-0.6276906087809584
1,M->N,1787489753.873754,5.461005015007686,42.0,-7.775110973583409,-0.21734867541864974,-0.6405612129744851
1,M->N,1787489754.0108616,5.598112476989627,42.1,-7.759876391517255,-0.22881968946421902,-0.6527517476879099
1,M->N,1787489754.0866754,5.673926203977317,42.2,-7.744781572870786,-0.2404718457914807,-0.6644474445750745
1,M->N,1787489754.1596339,5.746884792984929,42.2,-7.7298232583671656,-0.25229677103270093,-0.6756370643779677
1,M->N,1787489754.2962866,5.883537256973796,42.3,-7.714996443485473,-0.2642839364027614,-0.6862795626561551
1,M->N,1787489754.3729773,5.960228097974323,42.4,-7.700296397091454,-0.27642410419401475,-0.6963854702798081
1,M->N,1787489754.3868802,5.974130838003475,42.4,-7.68571812718194,-0.28870791724807526,-0.7058824322005578
1,M->N,1787489754.3975375,5.984788016998209,42.4,-7.6712561512405975,-0.30112706100178205,-0.7149733438554076
1,M->N,1787489754.5338745,6.121125583013054,42.5,-7.6569061879555465,-0.3136737756612708,-0.7235794480604513
1,M->N,1787489754.6738977,6.261148855963256,42.6,-7.6426632578480005,-0.3263405327434304,-0.7318105533712225
1,M->N,1787489754.7539966,6.341247278964147,42.7,-7.628523387629597,-0.33912044553149817,-0.7394767019583814
1,M->N,1787489754.8913991,6.478650106990244,42.8,-7.6144797086412,-0.35200371950201786,-0.746528436518715
1,M->N,1787489754.9051707,6.492421189963352,42.8,-7.600526138916807,-0.3649831402958227,-0.7531878471047947
1,M->N,1787489754.9168313,6.504081724968273,42.8,-7.586656810924777,-0.37805028552574016,-0.759124316251993
1,M->N,1787489755.0533059,6.640557356993668,42.9,-7.572862972943571,-0.3911950642416801,-0.7644438304565572
1,M->N,1787489755.1296437,6.716894329991192,43.0,-7.559135695273356,-0.404406240903583,-0.7686977166000764
1,M->N,1787489755.1427221,6.729972661007196,43.0,-7.545460096408235,-0.4176670555410153,-0.7716918115466719
1,M->N,1787489755.2789974,6.866248410020489,43.1,-7.531820490671353,-0.43096215753957445,-0.7738397577874235
1,M->N,1787489755.4163702,7.003621394978836,43.2,-7.518206873644209,-0.4442813855299391,-0.7752435746993342
1,M->N,1787489755.4921312,7.079381974006537,43.3,-7.504609534651209,-0.4576148258616393,-0.7759800525051651
1,M->N,1787489755.5041926,7.091443084995262,43.3,-7.491020301896291,-0.47095476724306373,-0.7762639236676642
1,M->N,1787489755.5769498,7.164200701983646,43.3,-7.47743318570667,-0.48429563130873715,-0.7761979047067206
1,M->N,1787489755.6518338,7.239084807981271,43.4,-7.463844469137176,-0.49763431956725823,-0.7759876978202059
1,M->N,1787489755.7908776,7.378128541982733,43.5,-7.450253828619946,-0.5109715253253946,-0.7760007035638415
1,M->N,1787489755.9303243,7.517575824982487,43.6,-7.436664873890157,-0.5243123034237227,-0.776578616653432
1,M->N,1787489756.008445,7.595695963012986,43.7,-7.423087966479873,-0.5376693051189447,-0.7784230162782768
1,M->N,1787489756.025211,7.612461999000516,43.7,-7.409539118230872,-0.5510581113482789,-0.7811797496819383
1,M->N,1787489756.1623156,7.749566233018413,43.8,-7.3960320345287265,-0.5644937689283959,-0.7853878794074808
1,M->N,1787489756.2388222,7.8260732750059105,43.9,-7.382589100508871,-0.5779993300752247,-0.7914001906516469
1,M->N,1787489756.25239,7.839640615973622,43.9,-7.369232429894935,-0.5915940930405219,-0.7987118464449768
1,M->N,1787489756.3892603,7.976511379994918,44.0,-7.355980757758169,-0.6052947502889717,-0.8071489815544232
1,M->N,1787489756.5267205,8.113971457001753,44.1,-7.342848417081315,-0.6191119638819415,-0.8162879745356504
1,M->N,1787489756.6642654,8.251516315969639,44.2,-7.329841265972048,-0.633022139674839,-0.8208639200941743
1,M->N,1787489756.678282,8.265532650984824,44.3,-7.316856851007918,-0.6469460343849316,-0.8193626612296799
1,M->N,1787489756.7546995,8.341951156966388,44.3,-7.303849789756979,-0.6608467185273967,-0.8173047470977384
1,M->N,1787489756.8945587,8.481809735007118,44.4,-7.290811937615737,-0.6747170840515927,-0.8147960765588471
1,M->N,1787489756.970545,8.557796033972409,44.5,-7.277737987083692,-0.6885528371260682,-0.8120351480168478
1,M->N,1787489756.982888,8.570138701004907,44.5,-7.264624359389669,-0.7023501689107262,-0.808887423027606
1,M->N,1787489756.9943354,8.581586156971753,44.5,-7.251466573693332,-0.7161045758561819,-0.8055123473402616
1,M->N,1787489757.13093,8.718181099975482,44.6,-7.238261586232276,-0.729812998508616,-0.801945991847699
1,M->N,1787489757.2681968,8.855447719979566,44.7,-7.225006824064694,-0.7434728082500598,-0.7981799614140511
1,M->N,1787489757.2811174,8.868367892981041,44.8,-7.2117003247127345,-0.7570817445896862,-0.7942897761959915
1,M->N,1787489757.356058,8.943308478977997,44.8,-7.198340508593688,-0.7706377529278421,-0.7902844091622785
1,M->N,1787489757.429671,9.016921937989537,44.8,-7.184926376027076,-0.7841396859121632,-0.7862225788172925
1,M->N,1787489757.5651927,9.152443593018688,45.0,-7.171457608468981,-0.7975869671978522,-0.7821332923674824
1,M->N,1787489757.5784678,9.165718635020312,45.0,-7.15793386531468,-0.8109788253320592,-0.77803657338823
1,M->N,1787489757.65094,9.23819086299045,45.0,-7.144355288150047,-0.8243152197508488,-0.7739524811228062
1,M->N,1787489757.7280233,9.31527391099371,45.1,-7.130722488936238,-0.8375965139294493,-0.769921895286216
1,M->N,1787489757.8661442,9.453395232965704,45.2,-7.117036500866756,-0.850823511429634,-0.7659859353650533
1,M->N,1787489757.941928,9.529178499011323,45.3,-7.103298954678622,-0.8639974755771419,-0.7621704905884054
1,M->N,1787489758.0158226,9.60307394998381,45.3,-7.089511521837389,-0.8771196121295892,-0.7584568754715874
1,M->N,1787489758.155656,9.742907872016076,45.4,-7.075675988284218,-0.8901914917831056,-0.754921134518154
1,M->N,1787489758.2938519,9.881103103980422,45.5,-7.061795348604888,-0.9032159256190034,-0.7515651145181894
1,M->N,1787489758.3728325,9.96008367696777,45.6,-7.047871508455923,-0.91619453921198,-0.7483552391464858
1,M->N,1787489758.38692,9.97417066898197,45.7,-7.033906854900518,-0.9291297858000647,-0.7453544053044504
1,M->N,1787489758.5288548,10.116109005990438,45.7,-7.019904063474071,-0.9420242070267645,-0.7425141337427188
1,M->N,1787489758.6681883,10.255439419997856,45.9,-7.005865421142986,-0.9548803240477017,-0.7398863376997837
1,M->N,1787489758.6828158,10.270066356984898,45.9,-6.991793726258618,-0.9677013631965096,-0.7374878777622124
1,M->N,1787489758.6947622,10.282012833980843,45.9,-6.977691827531154,-0.9804899112001305,-0.7352600274381854
1,M->N,1787489758.7679136,10.355164327018429,45.9,-6.963562110595742,-0.9932484346818767,-0.7332759110264632
1,M->N,1787489758.9090755,10.496326398977544,46.0,-6.9494080514421235,-1.0059805292789143,-0.7315002939861565
1,M->N,1787489758.9231567,10.510407441004645,46.1,-6.935232236348962,-1.0186889364205818,-0.7299086281873569
1,M->N,1787489758.9973795,10.584630534984171,46.1,-6.921036856407219,-1.0313759680357812,-0.7285033758670909
1,M->N,1787489759.1343422,10.721593282010872,46.2,-6.906823869191372,-1.0440442552713296,-0.7273090458216803
1,M->N,1787489759.2058794,10.793129999015946,46.3,-6.892596862678001,-1.056697866912882,-0.7263647335998362
1,M->N,1787489759.2757807,10.863031385000795,46.3,-6.8783586211566,-1.0693392961396866,-0.7255785969971741
1,M->N,1787489759.4116337,10.998884981963784,46.4,-6.8641109659932775,-1.081970426332314,-0.7249930799334169
1,M->N,1787489759.425184,11.012434524018317,46.5,-6.849856408932851,-1.094594432030382,-0.7245698959770407
1,M->N,1787489759.5004296,11.08768068801146,46.5,-6.835597093985266,-1.1072137529377406,-0.724293256268042
1,M->N,1787489759.6389418,11.22619252698496,46.6,-6.821334963935,-1.1198303267312018,-0.7241748931947607
1,M->N,1787489759.775359,11.362609584990423,46.7,-6.807071613459356,-1.132446038112919,-0.7241805264023206
1,M->N,1787489759.915714,11.5029654270038,46.8,-6.792808837145347,-1.145063026430662,-0.7243780135557005
1,M->N,1787489760.0526855,11.639936566993129,47.0,-6.778549089796086,-1.1576840004462698,-0.7247097457067818
1,M->N,1787489760.1898315,11.777082268963568,47.1,-6.764294009780001,-1.170310627919729,-0.7251624353807424
1,M->N,1787489760.3271713,11.914422251982614,47.2,-6.750045003661943,-1.1829444333002994,-0.7257353080435749
1,M->N,1787489760.4641097,12.05136057001073,47.3,-6.735803737824321,-1.1955872278769555,-0.7264327832822565
1,M->N,1787489760.600635,12.187885838968214,47.4,-6.721571695249277,-1.2082407230361152,-0.7272231020282712
1,M->N,1787489760.7378883,12.325138992979191,47.5,-6.707349759221871,-1.2209060885304233,-0.7280829505261457
1,M->N,1787489760.7536345,12.340885345998686,47.6,-6.69313896976833,-1.2335842077000767,-0.7290245045471565
1,M->N,1787489760.764887,12.352137746987864,47.6,-6.678940289937296,-1.2462759425910965,-0.7300182423320221
1,M->N,1787489760.7747424,12.361992830003146,47.6,-6.664754576631427,-1.2589823434608514,-0.7310618326552152
1,M->N,1787489760.7838724,12.371122558019124,47.6,-6.6505823362636525,-1.2717038907310676,-0.7321523819649606
1,M->N,1787489760.791472,12.378722145978827,47.6,-6.636423911340577,-1.284441004032375,-0.7332766318702718
1,M->N,1787489760.7983792,12.3856297719758,47.6,-6.622279841948669,-1.2971943915544353,-0.7344285485758628
1,M->N,1787489760.8045018,12.391751956020016,47.6,-6.608150602485159,-1.309964277515212,-0.7355933381171512
1,M->N,1787489760.8107638,12.398014142992906,47.6,-6.59403642443241,-1.3227505441436587,-0.7367644851895319
1,M->N,1787489760.9469254,12.534176142013166,47.7,-6.579937101255503,-1.3355531157331348,-0.7379349352405598
1,M->N,1787489761.0834746,12.670725906966254,47.8,-6.5658528314859295,-1.348371927251038,-0.7390928857344449
1,M->N,1787489761.220828,12.808079031994566,47.9,-6.551783426640819,-1.3612072112744957,-0.7402261693614365
1,M->N,1787489761.3579965,12.945247342984658,48.0,-6.537728508793566,-1.374058381061636,-0.741326299275739
1,M->N,1787489761.4342153,13.021466152975336,48.1,-6.523687505419041,-1.3869245824080723,-0.7423764945833906
1,M->N,1787489761.447689,13.034939660981763,48.1,-6.50965956746442,-1.3998048951626139,-0.7433709201541433
1,M->N,1787489761.5840268,13.171277616987936,48.2,-6.495644279862293,-1.4126987469622663,-0.7442995138129141
1,M->N,1787489761.7244754,13.311726795975119,48.3,-6.4816409277480584,-1.4256055637631229,-0.7451832019765912
1,M->N,1787489761.8629444,13.450195286015514,48.4,-6.467648795770043,-1.438524289706509,-0.7460035131474336
1,M->N,1787489762.0003157,13.587566519971006,48.5,-6.453666762120622,-1.4514534796828706,-0.7467043776298431
1,M->N,1787489762.1360755,13.723326573963277,48.6,-6.43969346736666,-1.4643915471159226,-0.7472877881113396
1,M->N,1787489762.275829,13.863080214010552,48.7,-6.425727498752085,-1.4773372987954492,-0.7477876676146528
1,M->N,1787489762.4130921,14.000343234976754,48.8,-6.411767723944446,-1.4902892963304233,-0.7481859177294378
1,M->N,1787489762.5509667,14.138217596977483,48.9,-6.397812473968904,-1.5032456539224985,-0.7484145136973487
1,M->N,1787489762.5659108,14.153161433991045,49.0,-6.383859734065577,-1.5162042067236674,-0.7485214916581934
1,M->N,1787489762.5781696,14.165420069009997,49.0,-6.369907882905181,-1.5291633559149431,-0.7484774982458747
1,M->N,1787489762.5892167,14.176467226003297,49.0,-6.355954686301255,-1.5421203233199268,-0.748209199608664
1,M->N,1787489762.5984113,14.18566177401226,49.0,-6.341997340987264,-1.5550724215640799,-0.7477841573466288
1,M->N,1787489762.6067972,14.194047816970851,49.0,-6.328033885081362,-1.568017300101617,-0.7471735189704467
1,M->N,1787489762.614488,14.201738253992517,49.1,-6.314061808888484,-1.5809524467148228,-0.7463542589811979
1,M->N,1787489762.6844652,14.271716365008615,49.1,-6.300078009519814,-1.593873956152044,-0.7452364648504204
1,M->N,1787489762.8223383,14.409589204005897,49.2,-6.286079006838125,-1.6067778798892514,-0.7439035784546296
1,M->N,1787489762.9592218,14.54647235700395,49.3,-6.272062163366537,-1.6196612037715272,-0.742278961530956
1,M->N,1787489763.0984354,14.685686757962685,49.4,-6.258023383433748,-1.6325195955149694,-0.7403188355706088
1,M->N,1787489763.2390594,14.826310966978781,49.5,-6.2439584564680155,-1.6453487976236723,-0.7381429793138128
1,M->N,1787489763.2536273,14.840878175979014,49.6,-6.2298641649654884,-1.658144522495071,-0.7355527771703148
1,M->N,1787489763.2650063,14.852257032005582,49.6,-6.215735440664755,-1.6709010009994698,-0.7325997669406796
1,M->N,1787489763.2755911,14.862841820984613,49.6,-6.201568339141448,-1.6836135536657382,-0.7293320071102057
1,M->N,1787489763.4127526,15.000003907014616,49.7,-6.18735865206463,-1.6962771071041698,-0.7257019493923977
1,M->N,1787489763.48879,15.076040857995395,49.7,-6.17310146525776,-1.7088858909996596,-0.7216377074410543
1,M->N,1787489763.6266463,15.213897191977594,49.8,-6.1587919093610894,-1.7214339736328814,-0.7171708510648648
1,M->N,1787489763.70666,15.293910922016948,49.9,-6.144424945283991,-1.733914770883198,-0.7122700020508944
1,M->N,1787489763.7803166,15.367567770008463,50.0,-6.12999537532463,-1.746321189684537,-0.7068048469502666
1,M->N,1787489763.7943273,15.38157806097297,50.0,-6.115496583826038,-1.758644840880626,-0.7008391982046972
1,M->N,1787489763.9308038,15.518054288986605,50.1,-6.100923017902918,-1.770878038959841,-0.6943402915877633
1,M->N,1787489764.0069158,15.59416684199823,50.1,-6.086268985230627,-1.7830134079029296,-0.6874966760988042
1,M->N,1787489764.1448934,15.732144570967648,50.3,-6.071531390521677,-1.7950456643230936,-0.6802462060918562
1,M->N,1787489764.1573384,15.74458894500276,50.3,-6.0567049682400205,-1.8069659158830016,-0.6723576090137597
1,M->N,1787489764.2949011,15.882152203994337,50.4,-6.041784167598864,-1.8187659528956532,-0.6640408606764052
1,M->N,1787489764.4348962,16.022146750998218,50.5,-6.026764252559611,-1.8304370253423539,-0.6551361656703358
1,M->N,1787489764.4493363,16.036586823000107,50.6,-6.011639806776815,-1.8419698259007016,-0.6456992343317319
1,M->N,1787489764.5243363,16.1115871379734,50.6,-5.9964061958617725,-1.8533564348406428,-0.6358329791873336
1,M->N,1787489764.5989015,16.186152408015914,50.6,-5.98105966098207,-1.8645886877904192,-0.625518840386361
1,M->N,1787489764.7352495,16.322500141977798,50.7,-5.9677184290131065,-1.8741488074373107,-0.6157167075681226
1,M->N,1787489764.874034,16.46128470398253,50.8,-5.955658375272496,-1.882619734777657,-0.606846866645746
1,M->N,1787489764.9502316,16.537482600018848,50.9,-5.943583197445204,-1.8909427187554788,-0.5979892290747926
1,M->N,1787489765.0266392,16.61388993600849,51.0,-5.931599721544263,-1.8990467252783303,-0.5891192112593253
1,M->N,1787489765.0387402,16.625990736996755,51.0,-5.920267524312521,-1.9065683949821888,-0.5807574601831075
1,M->N,1787489765.1113229,16.698573924019,51.0,-5.908190608456146,-1.9144368522284514,-0.5719424005800678
1,M->N,1787489765.249025,16.83627642900683,51.1,-5.895955025955285,-1.9222524391791436,-0.5626165092042668
1,M->N,1787489765.3867602,16.974011351994704,51.3,-5.883646968313924,-1.9299524662201153,-0.5530281447467263
1,M->N,1787489765.4617198,17.04897056298796,51.3,-5.872008932587025,-1.9370789038182927,-0.5433308840687007
1,M->N,1787489765.4752357,17.062486158974934,51.4,-5.860406911920426,-1.9440299515582484,-0.5338294432380083
1,M->N,1787489765.611506,17.198756644967943,51.4,-5.848740302371839,-1.9508700778368033,-0.524359951543928
1,M->N,1787489765.7486584,17.335909732966684,51.6,-5.837009971440252,-1.9575992934100785,-0.5148199535101413
1,M->N,1787489765.8892827,17.47653345996514,51.7,-5.824972503849803,-1.964352107831877,-0.5051358365246996
1,M->N,1787489765.9034104,17.4906609840109,51.7,-5.81283926407989,-1.9710040235446167,-0.4952325914203081
1,M->N,1787489765.9155366,17.50278783001704,51.7,-5.800640384849837,-1.9775349404651565,-0.4852143375774549
