sim_stamp_s,wall_monotonic_s,linear_x_mps,linear_y_mps,angular_z_rps
1787851103.861851454,41634.151436670,0.070680931,0.000000000,0.026863527
1787851103.961446762,41634.251033748,0.109482460,0.000000000,0.040818017
1787851104.061400890,41634.350990806,0.141362295,0.000000000,0.048963889
1787851104.161453485,41634.451039162,0.166246548,0.000000000,0.051147293
1787851104.261487007,41634.551068670,0.184870377,0.000000000,0.051744718
1787851104.361510038,41634.651106923,0.184870377,0.000000000,0.051744718
1787851104.461475849,41634.751087163,0.209792808,0.000000000,0.059526883
1787851104.561599970,41634.851186609,0.218382657,0.000000000,0.066936113
1787851104.661545753,41634.951157355,0.225320205,0.000000000,0.075037122
1787851104.761749029,41635.051349668,0.231677681,0.000000000,0.099882737
1787851104.861300230,41635.150881052,0.238154918,0.000000000,0.104519069
1787851104.961371422,41635.250941470,0.243286774,0.000000000,0.108157702
1787851105.061287880,41635.350866306,0.246117622,0.000000000,0.108529188
1787851105.161425114,41635.451013908,0.247846305,0.000000000,0.110604271
1787851105.261348724,41635.550930602,0.249095008,0.000000000,0.112652861
1787851105.361610174,41635.651193322,0.250221848,0.000000000,0.113640502
1787851105.461482525,41635.751063219,0.251683325,0.000000000,0.130235165
1787851105.561308146,41635.850889498,0.254399419,0.000000000,0.127026856
1787851105.661337376,41635.950915144,0.256958306,0.000000000,0.122028813
1787851105.761324883,41636.050904458,0.257984579,0.000000000,0.131648451
1787851105.861450434,41636.151022822,0.259908020,0.000000000,0.125753775
1787851105.961488247,41636.251059571,0.260000000,0.000000000,0.119543098
1787851106.061332464,41636.350925120,0.260000000,0.000000000,0.111274660
1787851106.161394358,41636.450978360,0.260000000,0.000000000,0.105291516
1787851106.261445999,41636.551023491,0.260000000,0.000000000,0.118794471
1787851106.361238241,41636.650808438,0.260000000,0.000000000,0.114570126
1787851106.461579323,41636.751166791,0.260000000,0.000000000,0.127747759
1787851106.561662197,41636.851254629,0.260000000,0.000000000,0.139587432
1787851106.661708593,41636.951324608,0.260000000,0.000000000,0.134040490
1787851106.761489391,41637.051080361,0.260000000,0.000000000,0.142474577
1787851106.861910820,41637.151487000,0.260000000,0.000000000,0.133059159
1787851106.961656809,41637.251255551,0.260000000,0.000000000,0.122984104
1787851107.061548948,41637.351149910,0.260000000,0.000000000,0.112750448
1787851107.161475897,41637.451061707,0.260000000,0.000000000,0.105413958
1787851107.261606693,41637.551195895,0.260000000,0.000000000,0.117596380
1787851107.361705780,41637.651284574,0.254448324,0.000000000,0.136485085
1787851107.461584568,41637.751182368,0.246166646,0.000000000,0.155859098
1787851107.561527967,41637.851118972,0.238473967,0.000000000,0.175979793
1787851107.661725283,41637.951340318,0.232024312,0.000000000,0.194921553
1787851107.761677027,41638.051265308,0.226503491,0.000000000,0.207560316
1787851107.861814022,41638.151419474,0.222730458,0.000000000,0.216647506
