sim_time_s,elapsed_s,scenario_time_s,planned_x_m,planned_y_m,planned_yaw_rad,planned_vx_mps,planned_vy_mps,obstacle_x_m,obstacle_y_m,obstacle_yaw_rad,robot_x_m,robot_y_m,robot_yaw_rad,center_distance_m,robot_obstacle_clearance_m,model_state_samples,service_updates,service_failures
48.300000000,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,0.000000000,-8.498496379,0.000000732,0.001369069,1.801942623,1.000629747,1,1,0
48.300000000,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,0.000000000,-8.498496379,0.000000732,0.001369069,1.801942623,1.000629747,1,1,0
48.400000000,0.100000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498493430,0.000000764,0.001371956,1.801941015,1.000629291,4,2,0
48.400000000,0.100000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498493430,0.000000764,0.001371956,1.801941015,1.000629291,4,2,0
48.500000000,0.200000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498490368,0.000000846,0.001374787,1.801939387,1.000628830,7,3,0
48.500000000,0.200000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498490368,0.000000846,0.001374787,1.801939387,1.000628830,7,3,0
48.600000000,0.300000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498487330,0.000000804,0.001377728,1.801937668,1.000628286,10,4,0
48.600000000,0.300000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498487330,0.000000804,0.001377728,1.801937668,1.000628286,10,4,0
48.700000000,0.400000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498484216,0.000000510,0.001380898,1.801935698,1.000627526,13,5,0
48.700000000,0.400000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498484216,0.000000510,0.001380898,1.801935698,1.000627526,13,5,0
48.800000000,0.500000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498481341,0.000000776,0.001383593,1.801934327,1.000627277,16,6,0
48.800000000,0.500000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498481341,0.000000776,0.001383593,1.801934327,1.000627277,16,6,0
48.900000000,0.600000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498478373,0.000000973,0.001386320,1.801932846,1.000626935,19,7,0
48.900000000,0.600000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498478373,0.000000973,0.001386320,1.801932846,1.000626935,19,7,0
49.000000000,0.700000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498475490,0.000000738,0.001389419,1.801931053,1.000626301,22,8,0
49.000000000,0.700000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498475490,0.000000738,0.001389419,1.801931053,1.000626301,22,8,0
49.100000000,0.800000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498472458,0.000000875,0.001392214,1.801929487,1.000625894,25,9,0
49.100000000,0.800000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498472458,0.000000875,0.001392214,1.801929487,1.000625894,25,9,0
49.200000000,0.900000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498469418,0.000000812,0.001395169,1.801927749,1.000625332,28,10,0
49.200000000,0.900000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498469418,0.000000812,0.001395169,1.801927749,1.000625332,28,10,0
49.300000000,1.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498467408,0.000000743,0.001397175,1.801926579,1.000624946,30,11,0
49.300000000,1.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498466495,0.000000776,0.001398117,1.801926100,1.000624836,31,11,0
49.400000000,1.100000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498464494,0.000000875,0.001399972,1.801925073,1.000624579,33,12,0
49.400000000,1.100000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498464494,0.000000875,0.001399972,1.801925073,1.000624579,33,12,0
49.500000000,1.200000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498461486,0.000000680,0.001403048,1.801923245,1.000623931,36,13,0
49.500000000,1.200000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498461486,0.000000680,0.001403048,1.801923245,1.000623931,36,13,0
49.600000000,1.300000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498458446,0.000000886,0.001405787,1.801921731,1.000623574,39,14,0
49.600000000,1.300000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498458446,0.000000886,0.001405787,1.801921731,1.000623574,39,14,0
49.700000000,1.400000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498455460,0.000000841,0.001408724,1.801920040,1.000623045,42,15,0
49.700000000,1.400000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498455460,0.000000841,0.001408724,1.801920040,1.000623045,42,15,0
49.800000000,1.500000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498452461,0.000000728,0.001411731,1.801918283,1.000622462,45,16,0
49.800000000,1.500000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498452461,0.000000728,0.001411731,1.801918283,1.000622462,45,16,0
49.900000000,1.600000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498449363,0.000000822,0.001414567,1.801916645,1.000622000,48,17,0
49.900000000,1.600000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498449363,0.000000822,0.001414567,1.801916645,1.000622000,48,17,0
50.000000000,1.700000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498446429,0.000000913,0.001417395,1.801915095,1.000621594,51,18,0
50.000000000,1.700000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498446429,0.000000913,0.001417395,1.801915095,1.000621594,51,18,0
50.100000000,1.800000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498443390,0.000000793,0.001420404,1.801913312,1.000620991,54,19,0
50.100000000,1.800000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498443390,0.000000793,0.001420404,1.801913312,1.000620991,54,19,0
50.200000000,1.900000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498440481,0.000000899,0.001423220,1.801911788,1.000620605,57,20,0
50.200000000,1.900000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498440481,0.000000899,0.001423220,1.801911788,1.000620605,57,20,0
50.300000000,2.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498437496,0.000000921,0.001426102,1.801910152,1.000620127,60,21,0
50.300000000,2.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498437496,0.000000921,0.001426102,1.801910152,1.000620127,60,21,0
50.400000000,2.100000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498434426,0.000000646,0.001429254,1.801908222,1.000619398,63,22,0
50.400000000,2.100000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498434426,0.000000646,0.001429254,1.801908222,1.000619398,63,22,0
50.500000000,2.200000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498431460,0.000000897,0.001431960,1.801906788,1.000619104,66,23,0
50.500000000,2.200000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498431460,0.000000897,0.001431960,1.801906788,1.000619104,66,23,0
50.600000000,2.300000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498428568,0.000001010,0.001434760,1.801905280,1.000618728,69,24,0
50.600000000,2.300000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498428568,0.000001010,0.001434760,1.801905280,1.000618728,69,24,0
50.700000000,2.400000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498425495,0.000000753,0.001437887,1.801903362,1.000618009,72,25,0
50.700000000,2.400000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498425495,0.000000753,0.001437887,1.801903362,1.000618009,72,25,0
50.800000000,2.500000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498422463,0.000000892,0.001440683,1.801901798,1.000617605,75,26,0
50.800000000,2.500000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498422463,0.000000892,0.001440683,1.801901798,1.000617605,75,26,0
50.900000000,2.600000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498419575,0.000000936,0.001443545,1.801900234,1.000617179,78,27,0
50.900000000,2.600000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498419575,0.000000936,0.001443545,1.801900234,1.000617179,78,27,0
51.000000000,2.700000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498417519,0.000000839,0.001445561,1.801899014,1.000616752,80,28,0
51.000000000,2.700000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498416435,0.000000859,0.001446519,1.801898431,1.000616572,81,28,0
51.100000000,2.800000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498414384,0.000000912,0.001448415,1.801897338,1.000616261,83,29,0
51.100000000,2.800000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498414384,0.000000912,0.001448415,1.801897338,1.000616261,83,29,0
51.200000000,2.900000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498411445,0.000000756,0.001451457,1.801895580,1.000615668,86,30,0
51.200000000,2.900000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498411445,0.000000756,0.001451457,1.801895580,1.000615668,86,30,0
51.300000000,3.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498408418,0.000001016,0.001454150,1.801894120,1.000615358,89,31,0
51.300000000,3.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498408418,0.000001016,0.001454150,1.801894120,1.000615358,89,31,0
51.400000000,3.100000000,0.100000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498405549,0.000000812,0.001457226,1.801892360,1.000614752,92,32,0
51.400000000,3.100000000,0.100000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498405549,0.000000812,0.001457226,1.801892360,1.000614752,92,32,0
51.500000000,3.200000000,0.200000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498402655,0.000000805,0.001460152,1.801890751,1.000614291,95,33,0
