wall_time,wall_elapsed_s,sim_time,x,y,yaw
1787873931.3743992,0.07034774100611685,56.9,-8.498277667653104,7.787474751850729e-07,0.0015814192369803786
1787873933.6167524,2.3127007260045502,58.6,-8.486142393351663,2.641722915788134e-05,0.002698429827337243
1787873933.7643874,2.4603348320015357,58.8,-8.472921355251563,6.864152643049296e-05,0.003988895160631478
1787873933.840234,2.536181914001645,58.8,-8.462632255711501,0.00011226772348664046,0.0046579442730077525
1787873933.9148543,2.6108033199998317,58.8,-8.451764858930604,0.00016441658310630236,0.004995748132916124
1787873934.0529604,2.7489092250034446,58.9,-8.439417929064062,0.00022407848937049026,0.004387524443990131
1787873934.1924253,2.888373813002545,59.0,-8.426746000852948,0.0002751386331025841,0.003337072049465207
1787873934.2102883,2.9062358450028114,59.1,-8.41352208472524,0.0003119751612878405,0.001863250472509727
1787873934.2863228,2.9822707920029643,59.1,-8.3998714088025,0.0003289582772944508,0.0002669183640646719
1787873934.3616242,3.0575721980058006,59.2,-8.385887743270414,0.000323745312156664,-0.0014520247560819786
1787873934.499663,3.1956114860004163,59.3,-8.371750173620157,0.0002941737654388789,-0.003251598341459819
1787873934.5767145,3.272663129006105,59.3,-8.3576504903282,0.00023869610521366324,-0.005131790062228061
1787873934.5907068,3.2866549660029705,59.4,-8.343544297476962,0.0001552092705354812,-0.007269645572696009
1787873934.7283483,3.424297463003313,59.5,-8.329403310141982,3.866329710716591e-05,-0.00995288454844866
1787873934.8061907,3.5021392700000433,59.5,-8.314914648757435,-0.00012282656087884248,-0.013342647711921254
1787873934.877215,3.5731625810003607,59.6,-8.300141712554941,-0.0003413573513754839,-0.01741997986492796
1787873935.0125365,3.708485176000977,59.7,-8.285281464971971,-0.0006248906661497352,-0.021938487939346225
1787873935.1513119,3.8472596970023005,59.8,-8.270452531300414,-0.0009769613510567019,-0.026861486700164337
1787873935.166081,3.862028920004377,59.8,-8.255761210501865,-0.001400195473778386,-0.03217993990287575
1787873935.3029604,3.998909159003233,59.9,-8.240940402002165,-0.0019074468635659457,-0.037833271365199886
1787873935.4410567,4.137004554002488,60.0,-8.226055748668161,-0.0025036427898569385,-0.04386639542329012
1787873935.4544344,4.150381559004018,60.0,-8.211334758185831,-0.0031841411962726775,-0.05023019538175748
1787873935.5301464,4.2260940030028,60.1,-8.196789388500754,-0.0039514156185672744,-0.05712084388764131
1787873935.6070738,4.3030223099995055,60.1,-8.18215555393852,-0.00482699319052787,-0.06444341907689108
1787873935.6831279,4.37907556600112,60.2,-8.167470879531429,-0.005817158683774308,-0.07246999195957309
1787873935.822561,4.518509134999476,60.3,-8.152836895135112,-0.006925110432564589,-0.08104830591344549
1787873935.9613466,4.657295058001182,60.4,-8.138288333246384,-0.008155579540947514,-0.09030839144973372
1787873936.1000543,4.796003686002223,60.5,-8.123783402395853,-0.009521392005773458,-0.10025626404376575
1787873936.1773558,4.873303577005572,60.6,-8.10928819686416,-0.011034986749134919,-0.11092346426807272
1787873936.190075,4.88602253600402,60.6,-8.09463291449488,-0.012729504705512564,-0.12257281735923199
1787873936.2016172,4.89756456699979,60.6,-8.079821877948046,-0.014620542195246921,-0.13482412981124586
1787873936.3377478,5.033695760001137,60.7,-8.065011960466475,-0.016698338076212633,-0.14747470478831687
1787873936.475658,5.1716064390057,60.8,-8.05024898405462,-0.01896155907225318,-0.16043447896431273
1787873936.6132393,5.309187626000494,60.9,-8.035537293052391,-0.021414314387653562,-0.17375646419999172
1787873936.6893396,5.385287420001987,61.0,-8.020822547327853,-0.02407223880407362,-0.18746974554906115
1787873936.701987,5.397935072003747,61.0,-8.00603565588839,-0.026955534762728547,-0.201610361846014
1787873936.7754028,5.471350838000944,61.0,-7.991135180064989,-0.03008232987478055,-0.2161891470553923
1787873936.8545299,5.550477503005823,61.1,-7.976121597233106,-0.03346489162148654,-0.23123074379172812
1787873936.9895232,5.685471602999314,61.2,-7.961016650134992,-0.0371108167267571,-0.2467442428871814
1787873937.1277258,5.823674958999618,61.3,-7.945904491081899,-0.04101015536278588,-0.262686428796882
1787873937.269088,5.9650363820037455,61.4,-7.9307593267538445,-0.04517818344499516,-0.27898487234809083
