sim_time_s,elapsed_s,scenario_time_s,planned_x_m,planned_y_m,planned_yaw_rad,planned_vx_mps,planned_vy_mps,obstacle_x_m,obstacle_y_m,obstacle_yaw_rad,robot_x_m,robot_y_m,robot_yaw_rad,center_distance_m,robot_obstacle_clearance_m,model_state_samples,service_updates,service_failures
48.300000000,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,0.000000000,-8.498491572,0.000000870,0.001373658,4.587638266,3.882872617,1,1,0
48.300000000,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,0.000000000,-8.498491572,0.000000870,0.001373658,4.587638266,3.882872617,1,1,0
48.400000000,0.100000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498488468,0.000000823,0.001376594,4.587635231,3.882870237,4,2,0
48.400000000,0.100000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498488468,0.000000823,0.001376594,4.587635231,3.882870237,4,2,0
48.500000000,0.200000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498485422,0.000000573,0.001379727,4.587632294,3.882867980,7,3,0
48.500000000,0.200000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498485422,0.000000573,0.001379727,4.587632294,3.882867980,7,3,0
48.600000000,0.300000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498482411,0.000000607,0.001382620,4.587629334,3.882865675,10,4,0
48.600000000,0.300000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498482411,0.000000607,0.001382620,4.587629334,3.882865675,10,4,0
48.700000000,0.400000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498479466,0.000001011,0.001385183,4.587626367,3.882863326,13,5,0
48.700000000,0.400000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498479466,0.000001011,0.001385183,4.587626367,3.882863326,13,5,0
48.800000000,0.500000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498476583,0.000000837,0.001388224,4.587623575,3.882861203,16,6,0
48.800000000,0.500000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498476583,0.000000837,0.001388224,4.587623575,3.882861203,16,6,0
48.900000000,0.600000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498473616,0.000000812,0.001391156,4.587620670,3.882858956,19,7,0
48.900000000,0.600000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498473616,0.000000812,0.001391156,4.587620670,3.882858956,19,7,0
49.000000000,0.700000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498470567,0.000000900,0.001393985,4.587617663,3.882856594,22,8,0
49.000000000,0.700000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498470567,0.000000900,0.001393985,4.587617663,3.882856594,22,8,0
49.100000000,0.800000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498467584,0.000000738,0.001397034,4.587614770,3.882854372,25,9,0
49.100000000,0.800000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498467584,0.000000738,0.001397034,4.587614770,3.882854372,25,9,0
49.200000000,0.900000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498464622,0.000000878,0.001399829,4.587611838,3.882852084,28,10,0
49.200000000,0.900000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498464622,0.000000878,0.001399829,4.587611838,3.882852084,28,10,0
49.300000000,1.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498461581,0.000000685,0.001402902,4.587608894,3.882849813,31,11,0
49.300000000,1.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498461581,0.000000685,0.001402902,4.587608894,3.882849813,31,11,0
49.400000000,1.100000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498459585,0.000000798,0.001404750,4.587606914,3.882848260,33,12,0
49.400000000,1.100000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498459585,0.000000798,0.001404750,4.587606914,3.882848260,33,12,0
49.500000000,1.200000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498456623,0.000000922,0.001407547,4.587603986,3.882845974,36,13,0
49.500000000,1.200000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498456623,0.000000922,0.001407547,4.587603986,3.882845974,36,13,0
49.600000000,1.300000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498453593,0.000000733,0.001410610,4.587601052,3.882843710,39,14,0
49.600000000,1.300000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498453593,0.000000733,0.001410610,4.587601052,3.882843710,39,14,0
49.700000000,1.400000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498450585,0.000000816,0.001413461,4.587598086,3.882841395,42,15,0
49.700000000,1.400000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498450585,0.000000816,0.001413461,4.587598086,3.882841395,42,15,0
49.800000000,1.500000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498447518,0.000000817,0.001416363,4.587595079,3.882839040,45,16,0
49.800000000,1.500000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498447518,0.000000817,0.001416363,4.587595079,3.882839040,45,16,0
49.900000000,1.600000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498444556,0.000000853,0.001419240,4.587592166,3.882836780,48,17,0
49.900000000,1.600000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498444556,0.000000853,0.001419240,4.587592166,3.882836780,48,17,0
50.000000000,1.700000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498441595,0.000000826,0.001422177,4.587589269,3.882834542,51,18,0
50.000000000,1.700000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498441595,0.000000826,0.001422177,4.587589269,3.882834542,51,18,0
50.100000000,1.800000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498438653,0.000000995,0.001424933,4.587586351,3.882832262,54,19,0
50.100000000,1.800000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498438653,0.000000995,0.001424933,4.587586351,3.882832262,54,19,0
50.200000000,1.900000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498435625,0.000000744,0.001428052,4.587583431,3.882830019,57,20,0
50.200000000,1.900000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498435625,0.000000744,0.001428052,4.587583431,3.882830019,57,20,0
50.300000000,2.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498432568,0.000000719,0.001430995,4.587580437,3.882827686,60,21,0
50.300000000,2.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498432568,0.000000719,0.001430995,4.587580437,3.882827686,60,21,0
50.400000000,2.100000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498429667,0.000001045,0.001433624,4.587577529,3.882825402,63,22,0
50.400000000,2.100000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498429667,0.000001045,0.001433624,4.587577529,3.882825402,63,22,0
50.500000000,2.200000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498426660,0.000000829,0.001436706,4.587574623,3.882823169,66,23,0
50.500000000,2.200000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498426660,0.000000829,0.001436706,4.587574623,3.882823169,66,23,0
50.600000000,2.300000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498423582,0.000000802,0.001439644,4.587571610,3.882820814,69,24,0
50.600000000,2.300000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498423582,0.000000802,0.001439644,4.587571610,3.882820814,69,24,0
50.700000000,2.400000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498420656,0.000000995,0.001442390,4.587568703,3.882818546,72,25,0
50.700000000,2.400000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498420656,0.000000995,0.001442390,4.587568703,3.882818546,72,25,0
50.800000000,2.500000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498417677,0.000000845,0.001445417,4.587565811,3.882816321,75,26,0
50.800000000,2.500000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498417677,0.000000845,0.001445417,4.587565811,3.882816321,75,26,0
50.900000000,2.600000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498414542,0.000000919,0.001448266,4.587562724,3.882813880,78,27,0
50.900000000,2.600000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498414542,0.000000919,0.001448266,4.587562724,3.882813880,78,27,0
51.000000000,2.700000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498412529,0.000000757,0.001450343,4.587560781,3.882812389,80,28,0
51.000000000,2.700000000,0.000000000,-4.000000000,0.900000000,3.141592654,0.000000000,0.000000000,-4.000000000,0.900000000,3.141592654,-8.498411597,0.000000751,0.001451322,4.587559868,3.882811697,81,28,0
