sim_stamp_s,wall_monotonic_s,linear_x_mps,linear_y_mps,angular_z_rps
1787881926.575888157,72456.865478072,0.033142392,0.000000000,0.010393906
1787881926.675587416,72456.965175890,0.070684060,0.000000000,0.026864139
1787881926.775644064,72457.065241424,0.109492317,0.000000000,0.040816188
1787881926.875849247,72457.165442920,0.141393602,0.000000000,0.048949696
1787881926.975737095,72457.265339101,0.166316897,0.000000000,0.051104788
1787881927.075758219,72457.365359179,0.184982374,0.000000000,0.051665194
1787881927.175728321,72457.465328026,0.199151918,0.000000000,0.054010931
1787881927.275574684,72457.565156521,0.209996253,0.000000000,0.059349600
1787881927.375538826,72457.665119723,0.218628854,0.000000000,0.066706277
1787881927.475772619,72457.765359890,0.225602716,0.000000000,0.074758776
1787881927.575584412,72457.865170554,0.231989652,0.000000000,0.099548757
1787881927.675565481,72457.965169304,0.239496738,0.000000000,0.120512895
1787881927.775735617,72458.065323911,0.246253744,0.000000000,0.123114996
1787881927.875703573,72458.165294980,0.250580698,0.000000000,0.121396020
1787881927.975744486,72458.265342942,0.252288491,0.000000000,0.119194277
1787881928.075710297,72458.365302617,0.253140152,0.000000000,0.119027868
1787881928.175534248,72458.465117278,0.253722876,0.000000000,0.118950769
1787881928.275665760,72458.565296515,0.254352301,0.000000000,0.117687248
1787881928.375654697,72458.665240233,0.255015850,0.000000000,0.115079135
1787881928.475734711,72458.765323607,0.255741835,0.000000000,0.111512057
1787881928.575686216,72458.865277412,0.256362945,0.000000000,0.107645549
1787881928.675630331,72458.965238948,0.256978184,0.000000000,0.121302053
1787881928.775677204,72459.065285265,0.259135753,0.000000000,0.116689242
1787881928.875725985,72459.165311575,0.260000000,0.000000000,0.111538254
1787881928.975660324,72459.265268832,0.260000000,0.000000000,0.122247688
1787881929.075647831,72459.365257492,0.260000000,0.000000000,0.117642783
1787881929.175548553,72459.465134232,0.260000000,0.000000000,0.130549744
1787881929.275749445,72459.565333693,0.260000000,0.000000000,0.141931206
1787881929.375662088,72459.665257605,0.260000000,0.000000000,0.136962384
1787881929.475705624,72459.765288942,0.260000000,0.000000000,0.145806164
1787881929.575615644,72459.865205255,0.260000000,0.000000000,0.138282314
1787881929.675480604,72459.965053806,0.260000000,0.000000000,0.147510111
1787881929.775480986,72460.065064545,0.260000000,0.000000000,0.154473841
1787881929.875371218,72460.164944401,0.260000000,0.000000000,0.152733490
1787881929.975501299,72460.265090552,0.260000000,0.000000000,0.144564405
1787881930.075562477,72460.365135485,0.260000000,0.000000000,0.151747346
1787881930.175682545,72460.465252291,0.255733818,0.000000000,0.162909552
1787881930.275568485,72460.565138261,0.251910865,0.000000000,0.165331259
1787881930.375466824,72460.665036665,0.251794636,0.000000000,0.159757167
1787881930.475478888,72460.765049514,0.251760095,0.000000000,0.166706651
1787881930.575699091,72460.865291472,0.245512068,0.000000000,0.174176410
1787881930.675974369,72460.965577813,0.241040081,0.000000000,0.174721494
1787881930.775739431,72461.065333395,0.237127602,0.000000000,0.179641128
1787881930.875738382,72461.165331293,0.230055794,0.000000000,0.189925864
1787881930.975714922,72461.265297908,0.222506717,0.000000000,0.201896101
1787881931.075666666,72461.365254348,0.216695651,0.000000000,0.209795386
1787881931.175590992,72461.465160323,0.213203982,0.000000000,0.217224523
1787881931.275656700,72461.565244333,0.211177036,0.000000000,0.223574966
1787881931.375732183,72461.665332354,0.211406857,0.000000000,0.230521768
1787881931.475803375,72461.765394924,0.215264618,0.000000000,0.217398152
1787881931.575731993,72461.865331796,0.218449950,0.000000000,0.196275085
1787881931.675863028,72461.965465592,0.218796149,0.000000000,0.173977584
1787881931.775663614,72462.065268965,0.218031958,0.000000000,0.153491840
1787881931.875649929,72462.165251191,0.216013044,0.000000000,0.137407988
1787881931.975834131,72462.265419611,0.213652879,0.000000000,0.125570461
1787881932.075640202,72462.365219259,0.210339412,0.000000000,0.117248729
1787881932.175653458,72462.465236597,0.204815730,0.000000000,0.109338365
1787881932.275759935,72462.565341562,0.199608639,0.000000000,0.101064458
1787881932.375598431,72462.665175417,0.194613889,0.000000000,0.092986196
1787881932.475724220,72462.765322095,0.189362630,0.000000000,0.085490480
1787881932.575652122,72462.865228025,0.184165969,0.000000000,0.078694612
1787881932.675652981,72462.965268533,0.178044617,0.000000000,0.074420601
1787881932.775621176,72463.065192254,0.172109604,0.000000000,0.071630158
1787881932.875787735,72463.165383207,0.166164786,0.000000000,0.069476366
1787881932.975455284,72463.265037862,0.160859987,0.000000000,0.069143370
1787881933.075433493,72463.365004990,0.155511230,0.000000000,0.068898395
1787881933.175587177,72463.465178178,0.150963560,0.000000000,0.069722988
1787881933.275671244,72463.565251239,0.145961434,0.000000000,0.070591807
1787881933.375640154,72463.665243643,0.140826583,0.000000000,0.072195686
1787881933.475510120,72463.765102615,0.136071280,0.000000000,0.075198002
1787881933.575520277,72463.865105827,0.131245166,0.000000000,0.077506781
1787881933.675705194,72463.965279717,0.126820251,0.000000000,0.079286754
1787881933.775314093,72464.064873556,0.122747682,0.000000000,0.081989080
1787881933.875533342,72464.165114742,0.118660592,0.000000000,0.084099919
1787881933.975482464,72464.265063795,0.113396376,0.000000000,0.088312864
1787881934.075607300,72464.365178414,0.108728364,0.000000000,0.091023482
1787881934.175436020,72464.465006989,0.104232974,0.000000000,0.094883762
1787881934.275733232,72464.565305075,0.100122675,0.000000000,0.101501048
1787881934.375581026,72464.665171302,0.096371114,0.000000000,0.109289944
1787881934.475497484,72464.765072035,0.093022734,0.000000000,0.117439985
1787881934.575590611,72464.865182454,0.089904308,0.000000000,0.126410678
1787881934.675480366,72464.965056271,0.087023750,0.000000000,0.137438893
1787881934.775609255,72465.065202965,0.085774168,0.000000000,0.149500921
1787881934.875885963,72465.165472442,0.085035980,0.000000000,0.162900001
1787881934.975656033,72465.265259169,0.082493231,0.000000000,0.179418460
1787881935.075535297,72465.365130258,0.083316274,0.000000000,0.199483246
1787881935.175517559,72465.465089785,0.088490941,0.000000000,0.224233419
1787881935.275573492,72465.565145694,0.093215667,0.000000000,0.245875403
1787881935.375489473,72465.665065840,0.097934037,0.000000000,0.263524681
1787881935.475656033,72465.765241808,0.107264519,0.000000000,0.269698352
1787881935.575610876,72465.865185277,0.117409751,0.000000000,0.263903230
1787881935.675460577,72465.965030334,0.128834799,0.000000000,0.253721803
1787881935.775515795,72466.065089205,0.138003826,0.000000000,0.232320160
1787881935.875708342,72466.165302871,0.149744675,0.000000000,0.204963431
1787881935.975527287,72466.265101075,0.162678599,0.000000000,0.176959619
1787881936.075600147,72466.365181189,0.176011309,0.000000000,0.142982885
1787881936.175667286,72466.465247944,0.189711720,0.000000000,0.110722035
1787881936.275701046,72466.565297231,0.199855015,0.000000000,0.081267424
1787881936.376139164,72466.665743945,0.207564309,0.000000000,0.046737436
1787881936.475661993,72466.765241623,0.213391930,0.000000000,0.014542576
1787881936.575821638,72466.865409418,0.211513028,0.000000000,-0.008947692
1787881936.675907373,72466.965517615,0.204114482,0.000000000,-0.029424617
1787881936.775681734,72467.065281487,0.193577349,0.000000000,-0.050487481
1787881936.875750303,72467.165354800,0.184082970,0.000000000,-0.071957760
1787881936.975662708,72467.265249599,0.177020118,0.000000000,-0.088323355
1787881937.075844049,72467.365458218,0.178030446,0.000000000,-0.099624902
1787881937.175626516,72467.465216901,0.173905194,0.000000000,-0.113130286
1787881937.275665045,72467.565266885,0.169409394,0.000000000,-0.125411868
1787881937.375681162,72467.665267676,0.165585533,0.000000000,-0.137488484
1787881937.475883722,72467.765463032,0.163422614,0.000000000,-0.150970533
1787881937.575697660,72467.865294442,0.161483318,0.000000000,-0.162266523
1787881937.675770044,72467.965353752,0.160785958,0.000000000,-0.174751893
1787881937.775707960,72468.065318284,0.159715399,0.000000000,-0.184655964
1787881937.875893831,72468.165502042,0.158336937,0.000000000,-0.195082784
1787881937.975767136,72468.265368688,0.157454222,0.000000000,-0.205516726
1787881938.075814247,72468.365419734,0.157188296,0.000000000,-0.216143131
1787881938.176014900,72468.465620293,0.156509683,0.000000000,-0.226537734
1787881938.275763035,72468.565374657,0.156639159,0.000000000,-0.236191869
1787881938.375721693,72468.665326367,0.156519607,0.000000000,-0.246192485
1787881938.475764990,72468.765374527,0.156628281,0.000000000,-0.254944801
1787881938.575932264,72468.865539202,0.156766176,0.000000000,-0.263637066
1787881938.675826550,72468.965422463,0.157393739,0.000000000,-0.270703644
1787881938.775820732,72469.065423381,0.158200905,0.000000000,-0.277155817
1787881938.875766754,72469.165351449,0.158948615,0.000000000,-0.283043414
1787881938.975750208,72469.265355054,0.159729496,0.000000000,-0.288485110
1787881939.075851202,72469.365462780,0.161496535,0.000000000,-0.292547643
1787881939.175776958,72469.465340604,0.163294479,0.000000000,-0.296123505
1787881939.275937319,72469.565539084,0.165086314,0.000000000,-0.299317360
1787881939.375729322,72469.665328993,0.167771667,0.000000000,-0.301386535
1787881939.475676298,72469.765268242,0.170252919,0.000000000,-0.303444773
1787881939.575531721,72469.865116929,0.173764735,0.000000000,-0.304449320
1787881939.675588369,72469.965167048,0.176907212,0.000000000,-0.305860162
1787881939.775719643,72470.065304431,0.179717511,0.000000000,-0.307609320
1787881939.875779390,72470.165365992,0.183332652,0.000000000,-0.308447033
1787881939.975801945,72470.265401026,0.186552614,0.000000000,-0.309644312
1787881940.075884342,72470.365473337,0.190854192,0.000000000,-0.309543550
1787881940.175832033,72470.465421968,0.196042821,0.000000000,-0.308323085
1787881940.275907516,72470.565512136,0.202235430,0.000000000,-0.305760711
1787881940.375792027,72470.665383226,0.209065452,0.000000000,-0.302229226
1787881940.475746393,72470.765353656,0.216342732,0.000000000,-0.297804236
1787881940.575806141,72470.865408101,0.225166187,0.000000000,-0.290206671
1787881940.675759077,72470.965343281,0.234065428,0.000000000,-0.281701982
1787881940.776297569,72471.065907502,0.241855294,0.000000000,-0.274265975
1787881940.875700474,72471.165296500,0.249540344,0.000000000,-0.265707701
1787881940.975800276,72471.265392976,0.257082731,0.000000000,-0.255905986
1787881941.075722218,72471.365312667,0.260000000,0.000000000,-0.244616017
1787881941.175817490,72471.465408177,0.251269788,0.000000000,-0.268834472
1787881941.275858164,72471.565451091,0.260000000,0.000000000,-0.261188209
1787881941.375561476,72471.665136241,0.260000000,0.000000000,-0.250728995
1787881941.475488424,72471.765062366,0.256884068,0.000000000,-0.268713921
1787881941.575624704,72471.865200696,0.260000000,0.000000000,-0.256601363
1787881941.675870419,72471.965461316,0.257717103,0.000000000,-0.274249375
1787881941.776013374,72472.065619841,0.255964786,0.000000000,-0.291084945
1787881941.877039194,72472.166626834,0.255501270,0.000000000,-0.308223665
1787881941.975774050,72472.265371170,0.259645730,0.000000000,-0.321330011
1787881942.075784206,72472.365371949,0.260000000,0.000000000,-0.333076060
1787881942.175854445,72472.465444076,0.258082181,0.000000000,-0.336952925
1787881942.275751352,72472.565356724,0.255522221,0.000000000,-0.342519730
1787881942.375852346,72472.665440538,0.255874962,0.000000000,-0.283779263
1787881942.475797653,72472.765397606,0.254598826,0.000000000,-0.196451992
1787881942.575848341,72472.865438758,0.258668005,0.000000000,-0.104149126
1787881942.676100969,72472.965689473,0.257042259,0.000000000,-0.015377319
1787881942.775765657,72473.065356684,0.260000000,0.000000000,0.042819299
1787881942.875857830,72473.165457005,0.260000000,0.000000000,0.089620575
1787881942.975949764,72473.265559303,0.260000000,0.000000000,0.125862092
1787881943.075986147,72473.365593237,0.260000000,0.000000000,0.147158787
1787881943.175899982,72473.465500581,0.260000000,0.000000000,0.160943061
1787881943.276026726,72473.565641042,0.260000000,0.000000000,0.170344636
1787881943.375915051,72473.665507874,0.260000000,0.000000000,0.176482961
1787881943.475961447,72473.765554540,0.260000000,0.000000000,0.177278623
1787881943.575783253,72473.865376400,0.260000000,0.000000000,0.173985198
1787881943.675921917,72473.965520067,0.260000000,0.000000000,0.167365983
1787881943.775809765,72474.065390911,0.260000000,0.000000000,0.158642828
1787881943.875529289,72474.165097543,0.260000000,0.000000000,0.149082541
1787881943.975727081,72474.265315770,0.260000000,0.000000000,0.138447091
1787881944.075771332,72474.365358549,0.260000000,0.000000000,0.127903521
1787881944.175900698,72474.465503344,0.260000000,0.000000000,0.116928451
1787881944.275899649,72474.565502450,0.260000000,0.000000000,0.106581070
1787881944.375728130,72474.665314792,0.260000000,0.000000000,0.096951388
1787881944.476008654,72474.765593901,0.260000000,0.000000000,0.087843366
1787881944.576040745,72474.865626040,0.260000000,0.000000000,0.079631492
1787881944.676053524,72474.965654802,0.260000000,0.000000000,0.072219059
1787881944.775846958,72475.065440161,0.260000000,0.000000000,0.065452322
1787881944.875618458,72475.165196896,0.260000000,0.000000000,0.058740173
1787881944.975939512,72475.265515625,0.260000000,0.000000000,0.052489735
1787881945.075840473,72475.365439638,0.260000000,0.000000000,0.046787806
1787881945.175835133,72475.465421277,0.260000000,0.000000000,0.041441578
1787881945.275910616,72475.565522950,0.260000000,0.000000000,0.036568463
1787881945.375735044,72475.665316669,0.260000000,0.000000000,0.032014400
1787881945.476015568,72475.765616175,0.260000000,0.000000000,0.027744893
1787881945.575647593,72475.865222120,0.260000000,0.000000000,0.023875561
1787881945.675712109,72475.965285447,0.260000000,0.000000000,0.020285787
1787881945.775699854,72476.065283158,0.260000000,0.000000000,0.016999297
1787881945.875688791,72476.165285230,0.260000000,0.000000000,0.014086156
1787881945.975772142,72476.265348033,0.260000000,0.000000000,0.011471081
1787881946.075877428,72476.365464006,0.260000000,0.000000000,0.009399922
1787881946.175746202,72476.465330644,0.260000000,0.000000000,0.007432650
1787881946.275569201,72476.565143188,0.260000000,0.000000000,0.005856268
1787881946.375758171,72476.665330275,0.260000000,0.000000000,0.004284902
1787881946.475945711,72476.765540027,0.260000000,0.000000000,0.002558572
1787881946.575742960,72476.865334663,0.260000000,0.000000000,0.001011338
1787881946.676029205,72476.965606679,0.260000000,0.000000000,-0.000514893
1787881946.775596380,72477.065172336,0.260000000,0.000000000,-0.001790593
1787881946.875696421,72477.165270899,0.260000000,0.000000000,-0.003065938
1787881946.975636244,72477.265206098,0.260000000,0.000000000,-0.004103029
1787881947.075633764,72477.365203540,0.260000000,0.000000000,-0.005142552
1787881947.175810337,72477.465380904,0.260000000,0.000000000,-0.006182922
1787881947.275811434,72477.565385922,0.260000000,0.000000000,-0.006927245
1787881947.375859261,72477.665444006,0.260000000,0.000000000,-0.007743458
1787881947.475642920,72477.765237468,0.260000000,0.000000000,-0.008605799
1787881947.576127529,72477.865729054,0.260000000,0.000000000,-0.009319466
1787881947.675854683,72477.965442550,0.260000000,0.000000000,-0.010113953
1787881947.775863409,72478.065444023,0.260000000,0.000000000,-0.010652585
1787881947.875833511,72478.165425448,0.260000000,0.000000000,-0.011351040
1787881947.975973368,72478.265564932,0.260000000,0.000000000,-0.012146276
1787881948.075808287,72478.365397915,0.260000000,0.000000000,-0.012683608
1787881948.175795317,72478.465379708,0.260000000,0.000000000,-0.013280137
1787881948.275791645,72478.565380555,0.260000000,0.000000000,-0.013937972
1787881948.375981092,72478.665562961,0.260000000,0.000000000,-0.014409818
1787881948.475674152,72478.765255470,0.260000000,0.000000000,-0.014944218
1787881948.575706720,72478.865292720,0.260000000,0.000000000,-0.015157159
1787881948.676058054,72478.965651725,0.260000000,0.000000000,-0.015462521
1787881948.776052237,72479.065639336,0.260000000,0.000000000,-0.015562898
1787881948.875992775,72479.165594748,0.260000000,0.000000000,-0.015774678
1787881948.975900173,72479.265497343,0.260000000,0.000000000,-0.016105400
1787881949.075736046,72479.365318752,0.260000000,0.000000000,-0.016307969
1787881949.175799608,72479.465382506,0.260000000,0.000000000,-0.016576748
1787881949.275863886,72479.565457131,0.260000000,0.000000000,-0.016676892
1787881949.375652552,72479.665226059,0.260000000,0.000000000,-0.016823618
1787881949.475587368,72479.765159013,0.260000000,0.000000000,-0.017079784
1787881949.575958490,72479.865539809,0.260000000,0.000000000,-0.017053001
1787881949.675834417,72479.965429715,0.260000000,0.000000000,-0.017177820
1787881949.776059389,72480.065652123,0.260000000,0.000000000,-0.016997656
1787881949.875710249,72480.165294956,0.260000000,0.000000000,-0.016932836
1787881949.975724459,72480.265318002,0.260000000,0.000000000,-0.016998965
1787881950.076292038,72480.365878905,0.260000000,0.000000000,-0.016888181
1787881950.176033020,72480.465631448,0.260000000,0.000000000,-0.016941033
1787881950.275744200,72480.565380254,0.260000000,0.000000000,-0.016718555
