sim_stamp_s,wall_monotonic_s,linear_x_mps,linear_y_mps,angular_z_rps
1787848860.063782454,39390.353371896,0.031722941,0.000000000,0.006461223
1787848860.163491249,39390.453063045,0.066776730,0.000000000,0.015326720
1787848860.263672352,39390.553251790,0.102409959,0.000000000,0.018957967
1787848860.363671064,39390.653251777,0.131268755,0.000000000,0.015500028
1787848860.463435888,39390.753005127,0.153482392,0.000000000,0.005638436
1787848860.563553095,39390.853131513,0.169847205,0.000000000,-0.005637868
1787848860.663478613,39390.953047605,0.181971371,0.000000000,-0.015024127
1787848860.763775587,39391.053391995,0.187838763,0.000000000,-0.019862385
1787848860.863600016,39391.153190250,0.196642652,0.000000000,-0.027669540
1787848860.963911772,39391.253493589,0.203562811,0.000000000,-0.033359915
1787848861.063729048,39391.353314220,0.208988592,0.000000000,-0.038088422
1787848861.163597107,39391.453204160,0.208291411,0.000000000,-0.042631455
1787848861.263606548,39391.553194504,0.207987070,0.000000000,-0.050554760
1787848861.363805532,39391.653418587,0.212633044,0.000000000,-0.057801679
1787848861.463586569,39391.753163805,0.212817758,0.000000000,-0.068209089
1787848861.563693762,39391.853283646,0.212464631,0.000000000,-0.081115827
1787848861.663617849,39391.953206457,0.211971760,0.000000000,-0.095771752
1787848861.763895273,39392.053504713,0.216849849,0.000000000,-0.106965929
1787848861.863743544,39392.153346533,0.221313268,0.000000000,-0.115348838
1787848861.963652134,39392.253244355,0.224466532,0.000000000,-0.120041013
1787848862.063721418,39392.353309112,0.220771685,0.000000000,-0.126131833
1787848862.163664818,39392.453244496,0.217797697,0.000000000,-0.133814797
1787848862.263557673,39392.553130295,0.216036722,0.000000000,-0.144862682
1787848862.363633633,39392.653237588,0.216414139,0.000000000,-0.157526314
1787848862.463619232,39392.753204518,0.217139214,0.000000000,-0.171731278
1787848862.563626528,39392.853231947,0.217751533,0.000000000,-0.186115324
1787848862.663686991,39392.953286656,0.218750462,0.000000000,-0.198911577
1787848862.763646126,39393.053257118,0.219567329,0.000000000,-0.210824177
1787848862.863722086,39393.153320681,0.221113458,0.000000000,-0.220486045
1787848862.963608742,39393.253227714,0.222763672,0.000000000,-0.229195863
1787848863.063747168,39393.353353760,0.225508034,0.000000000,-0.235432312
1787848863.163806438,39393.453408599,0.228254721,0.000000000,-0.241071299
1787848863.263638258,39393.553228468,0.231955349,0.000000000,-0.244590864
1787848863.363705873,39393.653293839,0.235332638,0.000000000,-0.248079121
1787848863.463752031,39393.753360597,0.240304992,0.000000000,-0.247272596
1787848863.563944817,39393.853557148,0.243685603,0.000000000,-0.244401067
1787848863.663672209,39393.953265122,0.245338038,0.000000000,-0.242936149
1787848863.763715506,39394.053308948,0.246365026,0.000000000,-0.242539212
1787848863.863686562,39394.153277701,0.248401091,0.000000000,-0.241153821
1787848863.963610649,39394.253202313,0.249722525,0.000000000,-0.239834413
1787848864.063617706,39394.353227961,0.247712389,0.000000000,-0.239854053
1787848864.163709164,39394.453309759,0.245566934,0.000000000,-0.241454601
1787848864.263760328,39394.553374368,0.246060252,0.000000000,-0.241104499
1787848864.363740921,39394.653334540,0.243826404,0.000000000,-0.243138552
1787848864.463881016,39394.753496460,0.240235448,0.000000000,-0.245195165
1787848864.563727379,39394.853344282,0.238557577,0.000000000,-0.247654662
1787848864.663585186,39394.953167084,0.238660216,0.000000000,-0.249995977
1787848864.763690233,39395.053285063,0.239911705,0.000000000,-0.254191905
1787848864.864043713,39395.153647811,0.241356105,0.000000000,-0.258211851
