sim_stamp_s,wall_monotonic_s,linear_x_mps,linear_y_mps,angular_z_rps
1787847382.967422009,37913.257025884,0.045000000,0.000000000,0.012229102
1787847383.017213583,37913.306791939,0.090000000,0.000000000,0.019187478
1787847383.067067862,37913.356645651,0.134493858,0.000000000,0.024307482
1787847383.117133856,37913.406722223,0.166078806,0.000000000,0.022983365
1787847383.167216301,37913.456808208,0.189352900,0.000000000,0.018828707
1787847383.217173100,37913.506748945,0.205151364,0.000000000,0.012788554
1787847383.267315388,37913.556911340,0.216297135,0.000000000,0.005357862
1787847383.317138433,37913.606738659,0.224454135,0.000000000,-0.004322274
1787847383.367122173,37913.656719090,0.230615959,0.000000000,-0.016564853
1787847383.417097807,37913.706680186,0.235185161,0.000000000,-0.030839283
1787847383.467420816,37913.757020380,0.234948710,0.000000000,-0.055451050
1787847383.517278433,37913.806859480,0.238677412,0.000000000,-0.069717251
1787847383.567109346,37913.856704036,0.241414174,0.000000000,-0.084504314
1787847383.617341995,37913.906933169,0.244345069,0.000000000,-0.095757499
1787847383.667131186,37913.956726118,0.246808812,0.000000000,-0.104820319
1787847383.717170954,37914.006767896,0.244912297,0.000000000,-0.121692449
1787847383.767082691,37914.056665291,0.243646041,0.000000000,-0.136640191
1787847383.817065716,37914.106655192,0.243018955,0.000000000,-0.151008800
1787847383.867539883,37914.157143477,0.242993087,0.000000000,-0.164126664
1787847383.917181253,37914.206775312,0.247933760,0.000000000,-0.163896814
1787847383.967151165,37914.256730392,0.247565433,0.000000000,-0.174553379
1787847384.017222166,37914.306798769,0.248158410,0.000000000,-0.184106722
1787847384.067019224,37914.356606960,0.248034656,0.000000000,-0.195287704
1787847384.117125988,37914.406719267,0.248810977,0.000000000,-0.205520734
1787847384.167259455,37914.456834264,0.248810977,0.000000000,-0.205520734
1787847384.217094660,37914.506679526,0.254427552,0.000000000,-0.214888781
1787847384.267044067,37914.556620948,0.257589489,0.000000000,-0.213403016
1787847384.317131996,37914.606724315,0.260000000,0.000000000,-0.210805789
1787847384.367163181,37914.656738449,0.258056551,0.000000000,-0.219536275
1787847384.417306662,37914.706895158,0.258056551,0.000000000,-0.219536275
1787847384.467233181,37914.756831353,0.257993102,0.000000000,-0.237057239
1787847384.517238617,37914.806838897,0.259821087,0.000000000,-0.245523736
1787847384.567051172,37914.856632176,0.260000000,0.000000000,-0.254678011
1787847384.617173672,37914.906755876,0.260000000,0.000000000,-0.262699008
