sim_stamp_s,wall_monotonic_s,linear_x_mps,linear_y_mps,angular_z_rps
1787872609.319972038,63139.609579690,0.032014836,0.000000000,0.006734199
1787872609.419861317,63139.709461191,0.067477457,0.000000000,0.015986413
1787872609.519659519,63139.809267286,0.103591539,0.000000000,0.019975726
1787872609.619516134,63139.909100748,0.132861421,0.000000000,0.016769668
1787872609.719438314,63140.009031315,0.155470371,0.000000000,0.007078495
1787872609.819421291,63140.109006961,0.172155038,0.000000000,-0.004096940
1787872609.919318199,63140.208909168,0.184500635,0.000000000,-0.013403457
1787872610.019603014,63140.309191275,0.193826184,0.000000000,-0.019477941
1787872610.119561434,63140.409168649,0.200950682,0.000000000,-0.022848960
1787872610.219810486,63140.509397826,0.206533656,0.000000000,-0.024554050
1787872610.319458485,63140.609045697,0.210836560,0.000000000,-0.025548436
1787872610.419770479,63140.709373302,0.210754842,0.000000000,-0.026088152
1787872610.519243479,63140.808818412,0.214795500,0.000000000,-0.030961966
1787872610.619344950,63140.908919152,0.218145430,0.000000000,-0.035659317
1787872610.719470501,63141.009055404,0.216784313,0.000000000,-0.042201720
1787872610.819548845,63141.109152190,0.218838811,0.000000000,-0.049141135
1787872610.919481516,63141.209070757,0.220626637,0.000000000,-0.055401545
1787872611.019392490,63141.308980145,0.218106419,0.000000000,-0.063360430
1787872611.119442225,63141.409051753,0.219181180,0.000000000,-0.071273424
1787872611.219887257,63141.509480776,0.220393896,0.000000000,-0.078442045
1787872611.319364786,63141.608953966,0.217440337,0.000000000,-0.087458417
1787872611.419599771,63141.709188779,0.214809492,0.000000000,-0.098636284
1787872611.519429922,63141.809035523,0.217022747,0.000000000,-0.108263083
1787872611.619478226,63141.909070027,0.215603739,0.000000000,-0.120432518
1787872611.719518185,63142.009103889,0.214442670,0.000000000,-0.132758319
1787872611.819520473,63142.109124861,0.213245392,0.000000000,-0.146297812
1787872611.919436693,63142.209044852,0.213370353,0.000000000,-0.159727231
1787872612.019534349,63142.309144404,0.213712826,0.000000000,-0.173692018
1787872612.119540930,63142.409129432,0.214120179,0.000000000,-0.187342763
1787872612.219437838,63142.509037821,0.215238482,0.000000000,-0.199236691
1787872612.319505453,63142.609109712,0.216435015,0.000000000,-0.210297525
1787872612.419662237,63142.709267387,0.218463197,0.000000000,-0.219381735
1787872612.519509077,63142.809094767,0.220549420,0.000000000,-0.228148848
1787872612.619356871,63142.908951369,0.223376229,0.000000000,-0.235350803
1787872612.719388247,63143.008983719,0.225750387,0.000000000,-0.242315710
1787872612.819239616,63143.108811456,0.226988435,0.000000000,-0.250427514
1787872612.919236183,63143.208806711,0.228213787,0.000000000,-0.258240402
1787872613.019418478,63143.308992387,0.228912488,0.000000000,-0.266686141
1787872613.119401693,63143.408994983,0.229617536,0.000000000,-0.273837477
1787872613.219213724,63143.508789605,0.229651064,0.000000000,-0.281703591
