run,sequence,profile,start,goal,nav2_status,success,time_s,trajectory_length_m,gazebo_trajectory_length_m,final_error_m,minimum_approx_clearance_m,contacts_messages,non_ground_contact,contact_pairs,result_dir,trajectory_comparison
run_01,M->N,adaptive_goal_line_045,M(-8.5,0.0),N(8.5,0.0),6,false,127.547964,16.423117,16.438366,10.598937,-0.292706,273981,true,"waffle::base_link/base_collision -> crate_east_north::link/collision; waffle::wheel_right_link/wheel_right_collision -> crate_east_north::link/collision",results/05_跨场景验证/场景02/场景02_MN单段_2026-08-22/run_01,results/05_跨场景验证/场景02/场景02_MN单段_2026-08-22/run_01/trajectory_comparison.png
run_02,M->N,adaptive_goal_line_045,M(-8.5,0.0),N(8.5,0.0),4,true,143.282675,27.884792,27.881641,0.251659,-0.146310,321390,false,,results/05_跨场景验证/场景02/场景02_MN单段_2026-08-22/run_02,results/05_跨场景验证/场景02/场景02_MN单段_2026-08-22/run_02/trajectory_comparison.png
run_03,M->N,adaptive_goal_line_045,M(-8.5,0.0),N(8.5,0.0),4,true,140.011398,27.477294,27.471492,0.256539,-0.131496,314363,false,,results/05_跨场景验证/场景02/场景02_MN单段_2026-08-22/run_03,results/05_跨场景验证/场景02/场景02_MN单段_2026-08-22/run_03/trajectory_comparison.png
