wall_time,wall_elapsed_s,sim_time,x,y,yaw
1787877584.1160493,0.0031620060035493225,61.1,-8.498157982170694,1.416246579930581e-06,0.0016971822477299945
1787877586.4124296,2.299542537992238,62.9,-8.484927812416128,3.122024787967133e-05,0.0030368957712059866
1787877586.6203136,2.5074274450016674,63.0,-8.472623534799888,7.605976713127754e-05,0.00448337529507146
1787877586.6965165,2.583629792992724,63.1,-8.46227486082821,0.00012528107855531425,0.005134900860797995
1787877586.7710502,2.658163917993079,63.1,-8.450769000147542,0.00018523204841297734,0.005210159815055641
1787877586.8476768,2.7347898589941906,63.2,-8.438808193202554,0.0002464074003791195,0.004885723204766969
1787877586.986351,2.87346503000299,63.3,-8.426113274876407,0.0003043496083902281,0.003957285552578292
1787877587.0626805,2.949794230997213,63.3,-8.41295323476421,0.0003498621289109197,0.002632567055796986
1787877587.1387324,3.0258455559960566,63.4,-8.399162509332973,0.0003789607553352198,0.001215223911345718
1787877587.2772002,3.164313499000855,63.5,-8.385127957879693,0.00038795009260652257,-0.0003614729680970128
1787877587.415978,3.303091277004569,63.6,-8.370818705747894,0.00037387474081502966,-0.0020202505650727073
1787877587.49372,3.38083314600226,63.7,-8.35649620643838,0.00033567723534691935,-0.003739163581938543
1787877587.506099,3.393211793998489,63.7,-8.342053902034024,0.0002722289504340745,-0.005522442639054125
1787877587.5789545,3.4660679020016687,63.7,-8.327241131801008,0.0001794239638832904,-0.00761536624402487
1787877587.7187123,3.605826094993972,63.9,-8.31244932621535,5.4058493418036684e-05,-0.00996537764791344
1787877587.7330422,3.6201557140011573,63.9,-8.297753283763234,-0.00010702701880382204,-0.012686390100573937
1787877587.8067982,3.69391212699702,63.9,-8.283119815544108,-0.0003098690811255108,-0.0159082933095048
1787877587.9445333,3.8316471120051574,64.0,-8.268323176215564,-0.0005647646127340538,-0.019663244289980363
1787877588.0212383,3.9083513719961047,64.1,-8.253477076921435,-0.0008813902122417832,-0.024298935216983685
1787877588.0996008,3.986714213999221,64.2,-8.238537923522646,-0.001273423223448669,-0.029636715599539364
1787877588.1745803,4.061693700001342,64.2,-8.22349709896784,-0.0017511125893597485,-0.035460028911841204
1787877588.2508328,4.137945715992828,64.3,-8.20863455118609,-0.0023127342005420455,-0.041851883168174384
1787877588.3268754,4.213988617993891,64.4,-8.193953530902293,-0.002964697495632355,-0.04888750223650723
