segment,segment_name,wall_time,wall_elapsed_s,sim_time,x,y,yaw
5,D->B,1787379650.3080401,0.0,247.536,-0.13435750289660897,-0.0023153233281703787,-0.05186158704849033
5,D->B,1787379657.4267254,2.122902117029298,251.888,-0.11028738770577808,-0.0013965351710865416,0.04805608090063121
5,D->B,1787379658.8869462,3.583122723037377,252.738,0.04644915454925523,0.030606053134582534,0.3539513563309573
5,D->B,1787379658.8974695,3.5936457000207156,252.806,0.06017320882415303,0.03579743148182082,0.373142058036479
5,D->B,1787379658.9069908,3.603167054010555,252.874,0.07401373642258308,0.041363102476729176,0.3967440746589973
5,D->B,1787379658.915712,3.6118880980066024,252.942,0.08796348912752516,0.047378134972383974,0.4220070026191622
5,D->B,1787379658.9235876,3.6197636210126802,253.01,0.10198177046450783,0.0538450481357985,0.44673996331412535
5,D->B,1787379658.9305499,3.6267256840365008,253.078,0.11639692598209411,0.060921881791212384,0.46922198044901225
5,D->B,1787379658.9370914,3.633267098048236,253.146,0.13113066341916108,0.06856608836650596,0.49245348672047684
5,D->B,1787379658.9434953,3.6396709390101023,253.214,0.14606424156770798,0.07678152211109675,0.5175862770802021
5,D->B,1787379658.9489145,3.645090253034141,253.282,0.161371772391161,0.08567201855529023,0.5376272206183126
5,D->B,1787379659.0207682,3.7169448820059188,253.35,0.17708046081109827,0.09521621930322535,0.5578598377105357
5,D->B,1787379659.7977712,4.493948248040397,253.792,0.2766276605530381,0.16801801862576743,0.7017819823282933
5,D->B,1787379659.9425898,4.638766189047601,253.894,0.29821692134127226,0.1866862283121187,0.7259354788328449
5,D->B,1787379660.018899,4.715075355023146,253.962,0.31237554757154196,0.19940254336233776,0.7393748058295784
5,D->B,1787379660.100187,4.796363524044864,254.064,0.3333199146268584,0.21880281295326642,0.755891688438811
5,D->B,1787379660.5314279,5.227604790998157,254.336,0.3879757051445004,0.27185763729918255,0.7821337754615034
5,D->B,1787379660.545143,5.241320227039978,254.404,0.4014683989982672,0.28530426752504634,0.7854346114811424
5,D->B,1787379660.5573976,5.25357363600051,254.472,0.4149213558256354,0.2987891191154802,0.7877437358841812
5,D->B,1787379660.981494,5.677670685050543,254.71,0.46191275472349064,0.34607325431814945,0.7868571785623555
5,D->B,1787379660.9954185,5.691594946023542,254.778,0.4753725842376993,0.3595465450038046,0.7841649732758191
5,D->B,1787379661.0071385,5.703315054997802,254.846,0.4888737811289723,0.3729794381488353,0.7806940362955624
5,D->B,1787379661.2940996,5.990276237018406,255.05,0.5219937699628036,0.40568648779507377,0.7802135896231445
5,D->B,1787379661.5159473,6.212123780045658,255.22,0.5475208616635987,0.43072791131883104,0.7681437429502616
5,D->B,1787379661.5270464,6.223222422006074,255.288,0.5578322269376159,0.4406308621210468,0.7607984141578108
5,D->B,1787379662.015879,6.712055556010455,255.56,0.5998343248588238,0.47940989781807697,0.72853224341391
5,D->B,1787379662.029209,6.7253851310233586,255.628,0.6105290397310948,0.48888720461359614,0.7203274863440782
5,D->B,1787379662.0404232,6.736599490046501,255.696,0.6213005246144131,0.49827606984381684,0.7121548690277214
5,D->B,1787379663.4240313,8.120207817002665,256.41,0.7387023548522683,0.5916218457526852,0.6318238428379227
5,D->B,1787379663.4371886,8.133364907000214,256.478,0.7502588048128994,0.6000250082341424,0.62467644180276
5,D->B,1787379663.447939,8.144115133036394,256.546,0.7618763135429194,0.6083467233770132,0.6175331138430924
5,D->B,1787379663.4616818,8.15785846003564,256.614,0.7735536978499229,0.6165857273314869,0.6103964546269057
5,D->B,1787379663.4737487,8.169924967049155,256.682,0.7852891229918832,0.6247408975414948,0.603291800842092
5,D->B,1787379663.4847074,8.180883554043248,256.75,0.7970808293081111,0.6328115848935225,0.5962198955186566
5,D->B,1787379663.4948804,8.191056480049156,256.818,0.8089281925165832,0.6407980177156115,0.5891769753097164
5,D->B,1787379663.5037289,8.199904902023263,256.886,0.820830136327639,0.6486999803985475,0.5821599576523773
5,D->B,1787379663.5113094,8.207485129998531,256.954,0.8327863926202251,0.6565181416550805,0.575214242706537
5,D->B,1787379664.0720315,8.768208560999483,257.294,0.8933150275826539,0.6944533137252877,0.5377675433397466
5,D->B,1787379664.361093,9.05727030604612,257.464,0.924204917650817,0.7124277649286955,0.5137414537208189
5,D->B,1787379664.5114644,9.207641273038462,257.6,0.9492445829308274,0.7262793852262953,0.4937861440546493
5,D->B,1787379664.7245936,9.420770714001264,257.736,0.9745539595684188,0.7396086842643197,0.47448112647022905
5,D->B,1787379664.8074055,9.503582289034966,257.838,0.993764586615813,0.7491875210906735,0.44741636038507304
5,D->B,1787379665.3081827,10.004359665035736,258.144,1.0523637767052205,0.775634594666737,0.4041198329284298
5,D->B,1787379665.32192,10.018096529005561,258.212,1.0655604224944422,0.7812145095578589,0.39440850870982963
5,D->B,1787379665.3343594,10.030535710044205,258.28,1.0788153012657122,0.7866709470047187,0.3850578036855545
5,D->B,1787379665.6151376,10.311313900048845,258.45,1.112157059061859,0.799722295756331,0.3572204581491427
5,D->B,1787379665.7649176,10.461094124999363,258.586,1.138971822762781,0.8092444919519869,0.32562057206611256
5,D->B,1787379666.117468,10.813644623034634,258.79,1.1796726976646585,0.8224546144961427,0.3016233821917784
5,D->B,1787379666.130706,10.82688238704577,258.858,1.193306131181804,0.8266486384451112,0.29388450188782916
5,D->B,1787379666.3483858,11.044562619004864,259.028,1.2275663966858155,0.8366489774572339,0.2717203306673744
5,D->B,1787379666.3615398,11.057715917006135,259.096,1.2413242693361959,0.8404301344421523,0.2640072570736278
5,D->B,1787379666.5043826,11.200559522025287,259.198,1.2619009275912745,0.8457930572611513,0.24042310958920216
5,D->B,1787379666.7892327,11.485409418994095,259.368,1.2965991483673238,0.8536982620720536,0.21114957529559006
5,D->B,1787379667.2886772,11.984853695030324,259.64,1.3427235964689068,0.8631047426267453,0.18927681030636767
5,D->B,1787379667.3022966,11.99847305205185,259.708,1.3541081925809435,0.8652601013632817,0.1838726834107651
5,D->B,1787379667.3142862,12.010462410049513,259.776,1.3656082852665357,0.8673659383975362,0.1772786929073736
5,D->B,1787379667.3248029,12.020979163004085,259.844,1.377121772996365,0.869406754245322,0.1732462981012221
5,D->B,1787379667.3344657,12.030642247002106,259.912,1.3885086081037714,0.8713645521097909,0.1653760013189018
5,D->B,1787379667.3429596,12.03913571103476,259.98,1.40004016103097,0.8732583670737747,0.15962562281263692
5,D->B,1787379667.8300028,12.526178947999142,260.252,1.4459745629513834,0.8797717491052056,0.12013920828799127
5,D->B,1787379668.1938303,12.890006882022135,260.49,1.4992815028604465,0.8856750634009433,0.09911105768387597
5,D->B,1787379668.2064173,12.902593823033385,260.558,1.5148056224925628,0.887184085672922,0.09362021862591721
5,D->B,1787379668.5619118,13.25808851304464,260.796,1.5692083443224787,0.8918090301526409,0.07480437592449073
5,D->B,1787379668.5745933,13.270769751048647,260.864,1.584764475354433,0.8929417380026401,0.06935910848619474
5,D->B,1787379669.552826,14.249002295022365,261.408,1.7093926083775481,0.8989199679308673,0.024876443630551234
5,D->B,1787379669.5648136,14.26098996703513,261.476,1.7249898827845753,0.8992735961469929,0.019265195905241225
5,D->B,1787379669.5768583,14.273034594021738,261.544,1.7405910441405748,0.8995408404085898,0.01368006966980815
5,D->B,1787379669.5868244,14.283001018047798,261.612,1.7561926999551714,0.8997221921890104,0.008145906734403338
5,D->B,1787379669.5963042,14.292480183008593,261.68,1.7717891669769892,0.8998173345868067,0.0025631860419079904
5,D->B,1787379669.605021,14.301196821033955,261.748,1.787383370484967,0.8998239695127427,-0.0030150506391236403
5,D->B,1787379669.7498288,14.446005610050634,261.884,1.8185729597809082,0.899578922699151,-0.014083069549898542
5,D->B,1787379670.5173154,15.213492420036346,262.292,1.9121008460296307,0.8968296565148629,-0.04567187038669771
5,D->B,1787379670.5302014,15.226377685030457,262.36,1.9276788425720277,0.8960889514700567,-0.050737406630561706
5,D->B,1787379670.540466,15.236642251024023,262.428,1.9432543741227368,0.8952703085588963,-0.055682611138624535
5,D->B,1787379670.5500193,15.246195703046396,262.496,1.9588248527981287,0.8943732105418019,-0.06053661618160007
5,D->B,1787379671.7272966,16.42347300000256,263.108,2.0987157497492057,0.8832038359734172,-0.09799247199381332
5,D->B,1787379671.7406645,16.436841054994147,263.176,2.1142311330401373,0.8816580706718228,-0.10139012484985997
5,D->B,1787379671.75244,16.44861647201469,263.244,2.1297416808045195,0.8800617217685973,-0.10458292998816446
5,D->B,1787379671.762896,16.459072234050836,263.312,2.145248236478355,0.8784194389440676,-0.10758010414252046
5,D->B,1787379671.7721958,16.468372047995217,263.38,2.160749052314046,0.8767285996094978,-0.11035421196380459
5,D->B,1787379671.7807252,16.476901066023856,263.448,2.1762443324047887,0.8749999978684072,-0.11289337344566837
5,D->B,1787379671.9288595,16.625036250043195,263.584,2.2072185011482643,0.8714251274565912,-0.11731465152574781
5,D->B,1787379672.3521936,17.048370049044024,263.822,2.2613566341374165,0.8648750482051415,-0.12681437844944118
5,D->B,1787379672.365327,17.06150329700904,263.89,2.276825035802213,0.8628796947779281,-0.129677760645829
5,D->B,1787379672.5073328,17.203510549035855,263.992,2.3000145914362737,0.8598650915638892,-0.12923041683439704
5,D->B,1787379672.9951684,17.691345252038445,264.264,2.3618364832868894,0.8520839243643155,-0.1212343241830915
5,D->B,1787379673.0077307,17.703906809038017,264.332,2.377309926986922,0.8502270153490695,-0.11660713908158134
5,D->B,1787379673.019853,17.716029169037938,264.4,2.3927998557466736,0.8484347556638132,-0.11395850944108474
5,D->B,1787379673.0959675,17.792144061997533,264.468,2.4082908826271754,0.8466726623653131,-0.11200374202790617
5,D->B,1787379673.4490256,18.145201889041346,264.672,2.4644734880100345,0.840928791889857,-0.09075949611096579
5,D->B,1787379673.5941916,18.29036859399639,264.774,2.4929438737323113,0.8384371014838525,-0.0835827900917684
5,D->B,1787379673.6090772,18.305253777012695,264.842,2.5119356333756255,0.8368682788927412,-0.07897427632125947
5,D->B,1787379674.1755579,18.871734658023342,265.182,2.6074608663438443,0.8318382158108653,-0.028239825032625565
5,D->B,1787379674.188884,18.885060372005682,265.25,2.626469471847991,0.8313460360151059,-0.020148784166317393
5,D->B,1787379674.2004633,18.89663977402961,265.318,2.645476912975542,0.8310288475649368,-0.011609943981111138
5,D->B,1787379674.212909,18.909085436025634,265.386,2.6644805395411493,0.8308833992356335,-0.002346220476831785
5,D->B,1787379674.4947863,19.190962952037808,265.556,2.711963447443494,0.8312987841899737,0.02404709827613244
5,D->B,1787379674.990877,19.68705378501909,265.862,2.7973056250693196,0.8356500910326401,0.08377943624404155
5,D->B,1787379675.0042002,19.700376819004305,265.93,2.81622902863718,0.8373437498165411,0.09922967859982544
