wall_time,wall_elapsed_s,sim_time,x,y,yaw
1787845029.7550302,0.0035520840028766543,53.7,8.501625375676364,9.356691130838197e-07,0.0014871203824480255
1787845035.756371,6.004894192999927,58.4,8.500059175412332,-0.01091493600305689,-2.0684620545227137
1787845035.9631321,6.211654961000022,58.5,8.493670740314926,-0.022060890694793573,-2.1167029951928757
1787845036.1094546,6.357976742001483,58.7,8.486374624772768,-0.03360219395464002,-2.15546602773334
1787845036.1279056,6.376428259005479,58.7,8.478527544198323,-0.045156184004536026,-2.1855065715115947
1787845036.272627,6.521150248001504,58.8,8.470197149512845,-0.05652362020789357,-2.2279112443332
1787845036.482341,6.7308637740061386,59.0,8.4612313184414,-0.06772354513578288,-2.2705081571895778
1787845036.5666633,6.815185954001208,59.1,8.451750228281286,-0.07859975290403207,-2.3096522339721743
1787845036.583286,6.831808255999931,59.1,8.441570364314485,-0.08936726391324604,-2.3520678347574178
1787845036.726464,6.9749963600042975,59.2,8.434400530277141,-0.09642941941264332,-2.3803975414820244
1787845036.866219,7.114741544006392,59.3,8.426991347628825,-0.10332718478177018,-2.40806852607101
1787845036.9429352,7.191458016000979,59.4,8.419244831326704,-0.11015278205973648,-2.4349122204691587
1787845036.9563575,7.2048796950039105,59.4,8.411227571219667,-0.11684726810357203,-2.4608872001210904
1787845037.0299895,7.278512307006167,59.4,8.402963099010512,-0.12339582161012039,-2.4860075717330448
1787845037.1676028,7.416126058000373,59.5,8.394366151139854,-0.129867496981754,-2.510313526134725
1787845037.3070676,7.555591094002011,59.6,8.385504252510643,-0.1362108007799015,-2.5338590491656543
1787845037.4484355,7.696957845000725,59.7,8.376366234958967,-0.142436040251499,-2.5567050325711884
1787845037.4638376,7.7123595970042516,59.8,8.366974681406848,-0.1485280416577573,-2.578914727322589
1787845037.6008909,7.849413355004799,59.9,8.357333940010067,-0.15448420357930107,-2.600550025622361
1787845037.6143787,7.862900612002704,59.9,8.347488044994625,-0.16028054765818117,-2.621668508267014
1787845037.693869,7.9423921830020845,59.9,8.336560175374013,-0.1663830991612883,-2.6424976882258475
1787845037.8406563,8.089178585003538,60.1,8.32487148536308,-0.17260411431979217,-2.6649001337628717
1787845037.9195998,8.168122752002091,60.1,8.312896055469343,-0.17861658075446843,-2.690063205590303
1787845038.1271691,8.375692281006195,60.3,8.300634490473021,-0.18441292110332244,-2.7127847021735993
1787845038.2032495,8.451771359999839,60.4,8.290179179133261,-0.18906944764292,-2.735740736618349
1787845038.340347,8.58887008199963,60.5,8.2780512114166,-0.19416258765452948,-2.7534011000514753
1787845038.353853,8.602375162001408,60.5,8.265102062646022,-0.19943600969174602,-2.7533401645274824
1787845038.427995,8.676517416002753,60.5,8.251972982726581,-0.2048891179763673,-2.737728799098078
1787845038.5686178,8.817141579005693,60.6,8.238984381890628,-0.21057289328258502,-2.716109048212921
1787845038.7066107,8.955133403003856,60.7,8.226075161417437,-0.21656981147118815,-2.6932007060997374
1787845038.8447757,9.093298923005932,60.8,8.213296867206784,-0.22285668661475022,-2.6722299833581014
1787845038.983948,9.23247088700009,61.0,8.200669096651382,-0.22940079948210537,-2.650954281287599
