sim_stamp_s,wall_monotonic_s,linear_x_mps,linear_y_mps,angular_z_rps
1787917628.473387003,108158.762985927,0.031718694,0.000000000,0.006457186
1787917628.573324919,108158.862933307,0.066766337,0.000000000,0.015316859
1787917628.673078060,108158.962668513,0.102392502,0.000000000,0.018942770
1787917628.773164511,108159.062769038,0.131228015,0.000000000,0.015467240
1787917628.873162270,108159.162772529,0.153420508,0.000000000,0.005589196
1787917628.973344326,108159.262958193,0.169754446,0.000000000,-0.005708301
1787917629.073289394,108159.362894888,0.181849748,0.000000000,-0.015115210
1787917629.173343658,108159.462964926,0.187658355,0.000000000,-0.020084376
1787917629.273393154,108159.562988192,0.196433336,0.000000000,-0.027885158
1787917629.373322964,108159.662920405,0.203339353,0.000000000,-0.033568598
1787917629.473592281,108159.763210075,0.208771169,0.000000000,-0.038266979
1787917629.573215961,108159.862810640,0.208019137,0.000000000,-0.042918988
1787917629.673400164,108159.963023872,0.211446539,0.000000000,-0.047767501
1787917629.773397923,108160.062996928,0.214397460,0.000000000,-0.051888254
1787917629.873325109,108160.162925096,0.212744683,0.000000000,-0.058317836
1787917629.973279476,108160.262877449,0.211119279,0.000000000,-0.067575574
1787917630.073295355,108160.362897346,0.214359820,0.000000000,-0.076055743
1787917630.173235655,108160.462830861,0.217777863,0.000000000,-0.083974414
1787917630.273178339,108160.562768451,0.219976217,0.000000000,-0.089830264
1787917630.373199463,108160.662784610,0.220724285,0.000000000,-0.093429580
1787917630.473068237,108160.762665283,0.216587961,0.000000000,-0.098308094
1787917630.573128223,108160.862711399,0.217759326,0.000000000,-0.102672465
1787917630.673100948,108160.962684260,0.214761794,0.000000000,-0.110771865
1787917630.773209810,108161.062811773,0.213158533,0.000000000,-0.121099047
1787917630.873331785,108161.162924861,0.211667269,0.000000000,-0.134155542
1787917630.973046541,108161.262639998,0.211670250,0.000000000,-0.147845820
1787917631.072976112,108161.362548983,0.211663783,0.000000000,-0.162455484
1787917631.173256159,108161.462853138,0.212336510,0.000000000,-0.175871670
1787917631.273074150,108161.562655789,0.212822556,0.000000000,-0.188961804
1787917631.373234272,108161.662836219,0.214071631,0.000000000,-0.200127572
1787917631.473200321,108161.762793838,0.215406820,0.000000000,-0.210533440
1787917631.573136806,108161.862726328,0.216862097,0.000000000,-0.220134765
