sim_stamp_s,wall_monotonic_s,linear_x_mps,linear_y_mps,angular_z_rps
1787876221.231312752,66751.520907270,0.032844134,0.000000000,0.007603123
1787876221.331001997,66751.620586845,0.069525301,0.000000000,0.018154467
1787876221.430922747,66751.720516796,0.107079141,0.000000000,0.023422908
1787876221.531101704,66751.820711536,0.137672424,0.000000000,0.021230407
1787876221.630965948,66751.920567143,0.161442325,0.000000000,0.012244105
1787876221.731006622,66752.020597285,0.179118007,0.000000000,0.001590922
1787876221.830930471,66752.120521111,0.192397162,0.000000000,-0.007102193
1787876221.931025267,66752.220639735,0.202555627,0.000000000,-0.012511306
1787876222.030967951,66752.320575108,0.210473925,0.000000000,-0.015233004
1787876222.130960703,66752.420548669,0.216698587,0.000000000,-0.016375273
1787876222.230966091,66752.520552123,0.221565843,0.000000000,-0.016909806
1787876222.331053495,66752.620647918,0.225160599,0.000000000,-0.017413756
1787876222.430929422,66752.720509244,0.227819487,0.000000000,-0.018014928
1787876222.530965328,66752.820544954,0.229774922,0.000000000,-0.018757103
1787876222.631048679,66752.920660461,0.231026366,0.000000000,-0.019887364
1787876222.731124163,66753.020723882,0.231891721,0.000000000,-0.021473546
1787876222.832137585,66753.121730100,0.232462645,0.000000000,-0.023665855
1787876222.931078196,66753.220662586,0.232825652,0.000000000,-0.026531149
1787876223.030961514,66753.320546635,0.233011320,0.000000000,-0.030048614
1787876223.130946875,66753.420527556,0.233042598,0.000000000,-0.034086101
1787876223.230910778,66753.520518990,0.232866064,0.000000000,-0.038446840
1787876223.331014872,66753.620604795,0.232527137,0.000000000,-0.042904641
1787876223.431079388,66753.720684233,0.228734434,0.000000000,-0.046514358
1787876223.530994892,66753.820581513,0.229753718,0.000000000,-0.054514315
1787876223.631179810,66753.920768866,0.230942085,0.000000000,-0.061815087
1787876223.731011391,66754.020601652,0.228039488,0.000000000,-0.069289438
1787876223.830966473,66754.120563298,0.225320399,0.000000000,-0.079330869
1787876223.930920124,66754.220520952,0.223595381,0.000000000,-0.092479259
1787876224.031466007,66754.321056288,0.223190457,0.000000000,-0.107919894
1787876224.130998135,66754.420600532,0.222955540,0.000000000,-0.124819010
1787876224.231196880,66754.520793053,0.223111302,0.000000000,-0.141229525
