sim_time_s,elapsed_s,scenario_time_s,planned_x_m,planned_y_m,planned_yaw_rad,planned_vx_mps,planned_vy_mps,obstacle_x_m,obstacle_y_m,obstacle_yaw_rad,robot_x_m,robot_y_m,robot_yaw_rad,center_distance_m,robot_obstacle_clearance_m,model_state_samples,service_updates,service_failures
47.100000000,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,0.000000000,-8.498530899,0.000000712,0.001335515,1.801961734,1.000635448,1,1,0
47.100000000,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,0.000000000,-8.498530899,0.000000712,0.001335515,1.801961734,1.000635448,1,1,0
47.200000000,0.100000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498527871,0.000000779,0.001338368,1.801960112,1.000634989,4,2,0
47.200000000,0.100000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498527871,0.000000779,0.001338368,1.801960112,1.000634989,4,2,0
47.300000000,0.200000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498524955,0.000000663,0.001341376,1.801958400,1.000634435,7,3,0
47.300000000,0.200000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498524955,0.000000663,0.001341376,1.801958400,1.000634435,7,3,0
47.400000000,0.300000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498521938,0.000000654,0.001344290,1.801956721,1.000633923,10,4,0
47.400000000,0.300000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498521938,0.000000654,0.001344290,1.801956721,1.000633923,10,4,0
47.500000000,0.400000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498518916,0.000000696,0.001347169,1.801955080,1.000633448,13,5,0
47.500000000,0.400000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498518916,0.000000696,0.001347169,1.801955080,1.000633448,13,5,0
47.600000000,0.500000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498515864,0.000000837,0.001349957,1.801953507,1.000633037,16,6,0
47.600000000,0.500000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498515864,0.000000837,0.001349957,1.801953507,1.000633037,16,6,0
47.700000000,0.600000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498513935,0.000000716,0.001351997,1.801952338,1.000632639,18,7,0
47.700000000,0.600000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498513935,0.000000716,0.001351997,1.801952338,1.000632639,18,7,0
47.800000000,0.700000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498510998,0.000000575,0.001355034,1.801950592,1.000632059,21,8,0
47.800000000,0.700000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498510998,0.000000575,0.001355034,1.801950592,1.000632059,21,8,0
47.900000000,0.800000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498507955,0.000000895,0.001357664,1.801949172,1.000631784,24,9,0
47.900000000,0.800000000,0.000000000,-7.500000000,-1.500000000,1.570796327,0.000000000,0.000000000,-7.500000000,-1.500000000,1.570796327,-8.498507955,0.000000895,0.001357664,1.801949172,1.000631784,24,9,0
