sim_stamp_s,wall_monotonic_s,linear_x_mps,linear_y_mps,angular_z_rps
1787867682.305430174,58212.595039569,0.033142321,0.000000000,0.010393872
1787867682.405021667,58212.694610156,0.070683897,0.000000000,0.026864102
1787867682.504869699,58212.794446147,0.109494068,0.000000000,0.040815461
1787867682.604800940,58212.894392231,0.141382143,0.000000000,0.048956785
1787867682.704916477,58212.994505194,0.166311383,0.000000000,0.051107347
1787867682.805082083,58213.094665277,0.184942901,0.000000000,0.051696509
1787867682.905066252,58213.194654976,0.199079007,0.000000000,0.054072544
1787867683.005229235,58213.294814747,0.209891751,0.000000000,0.059440803
1787867683.104928255,58213.394524122,0.218504772,0.000000000,0.066820212
1787867683.204842567,58213.494423786,0.225468278,0.000000000,0.074890174
1787867683.304884672,58213.594480278,0.231132209,0.000000000,0.082667187
1787867683.404971123,58213.694557558,0.236474693,0.000000000,0.106598064
1787867683.504924774,58213.794512592,0.241999507,0.000000000,0.110273793
1787867683.604929686,58213.894531359,0.246456802,0.000000000,0.112845466
1787867683.704939127,58213.994532001,0.248758778,0.000000000,0.112124830
1787867683.805073500,58214.094679049,0.250080645,0.000000000,0.113007657
1787867683.904916525,58214.194518410,0.250985384,0.000000000,0.113796227
1787867684.005166054,58214.294755643,0.251798272,0.000000000,0.113536716
1787867684.104887962,58214.394487069,0.252979696,0.000000000,0.128961205
1787867684.204742193,58214.494319966,0.255404115,0.000000000,0.124923974
1787867684.305046082,58214.594630514,0.257701248,0.000000000,0.119360268
1787867684.405033588,58214.694619792,0.258508056,0.000000000,0.128724292
1787867684.504940510,58214.794525188,0.260000000,0.000000000,0.123106010
1787867684.604891539,58214.894471540,0.260000000,0.000000000,0.117376544
1787867684.704913139,58214.994494322,0.260000000,0.000000000,0.127542660
1787867684.805074692,58215.094676690,0.260000000,0.000000000,0.139953256
1787867684.905073166,58215.194664642,0.260000000,0.000000000,0.135131136
1787867685.004998446,58215.294586318,0.260000000,0.000000000,0.126548320
1787867685.105022430,58215.394609514,0.260000000,0.000000000,0.135681868
1787867685.204968214,58215.494556252,0.260000000,0.000000000,0.147831813
1787867685.305050850,58215.594649932,0.260000000,0.000000000,0.160421491
1787867685.405053377,58215.694647756,0.260000000,0.000000000,0.153855771
1787867685.505067348,58215.794655069,0.260000000,0.000000000,0.144506708
1787867685.605171442,58215.894760087,0.260000000,0.000000000,0.136119127
