wall_time,wall_elapsed_s,sim_time,x,y,yaw
1787260834.7017176,0.06846403499366716,28.6,-8.499108526938175,1.2277720221527547e-07,0.0007751953731410762
1787260836.769764,2.1365089820174035,30.3,-8.486813173384451,5.8860298671847236e-06,2.6516327788705695e-07
1787260836.7825623,2.149307411018526,30.3,-8.474256644403813,2.176229710672549e-06,-0.0007082622027039027
1787260836.8553252,2.222071087016957,30.3,-8.457074650913128,-1.5336492786450453e-05,-0.0014503561476590554
1787260836.9917467,2.3584925050090533,30.4,-8.436895948761011,-4.856178383663957e-05,-0.0016818219490948607
1787260837.0603478,2.427093420003075,30.5,-8.426695962095422,-6.461244282077932e-05,-0.001202956545138174
1787260837.129286,2.4960323220002465,30.6,-8.41649685344698,-7.488995986920394e-05,-0.0003925490781692434
1787260837.137003,2.5037481100007426,30.6,-8.406299082061931,-7.605285441773624e-05,0.000848073925198282
1787260837.2050905,2.5718361510080285,30.6,-8.396103031485197,-6.349615145215014e-05,0.0024864220391340704
1787260837.2127602,2.5795057410141453,30.7,-8.3859091756809,-3.256683152150473e-05,0.00475363859607409
1787260837.2191224,2.5858681930112652,30.7,-8.375717401456052,2.2286846287761057e-05,0.007443697455746183
1787260837.2874925,2.6542379110178445,30.7,-8.365527252313841,0.00010576572623492082,0.010491868563357546
1787260837.3556733,2.7224192089925054,30.7,-8.355338545706593,0.00022104448330724226,0.013828358449368248
1787260837.4253817,2.7921276520064566,30.8,-8.345151376413202,0.0003709822808127327,0.0175589578285464
1787260837.494037,2.8607823850179557,30.8,-8.334965999035004,0.0005600300190340608,0.02163604745618795
1787260837.5016887,2.868435031006811,30.9,-8.324782965278823,0.0007918006682303679,0.02622606242358797
1787260837.5136836,2.8804570049978793,30.9,-8.314602132294342,0.0010712954565659514,0.031124763293176195
1787260837.5268002,2.8935459410131443,30.9,-8.304423594832121,0.0014011832851727392,0.03622702978160734
1787260837.533313,2.900058136001462,30.9,-8.29424763204037,0.0017836985630350465,0.04159894347362075
1787260837.5390208,2.9057659239915665,30.9,-8.284074976101696,0.0022216146902139648,0.04730445500891768
1787260837.6077158,2.9744623220176436,30.9,-8.273905971544156,0.002718202157569468,0.05326325989876698
1787260837.677911,3.0446571159991436,31.0,-8.26374133151299,0.0032761542512217824,0.05954694046812423
1787260837.7501209,3.116866830998333,31.0,-8.253581457033558,0.0038987354663891894,0.06609611233425845
