sim_stamp_s,wall_monotonic_s,linear_x_mps,linear_y_mps,angular_z_rps
1787862419.863953352,52950.153545154,0.029236069,0.000000000,0.028168896
1787862419.963597298,52950.253192519,0.068987429,0.000000000,0.056655772
1787862420.063771963,52950.353356405,0.111408383,0.000000000,0.072163343
1787862420.163858652,52950.453481552,0.145742983,0.000000000,0.068171769
1787862420.263586760,52950.553171791,0.171165809,0.000000000,0.048729498
1787862420.363661051,52950.653243926,0.190216452,0.000000000,0.018613590
1787862420.463735580,52950.753318711,0.203803480,0.000000000,-0.005688732
1787862420.563703299,52950.853290413,0.213705227,0.000000000,-0.021838486
1787862420.663645506,52950.953230410,0.219658449,0.000000000,-0.025175173
1787862420.763664961,52951.053250937,0.225658759,0.000000000,-0.030986601
1787862420.863647223,52951.153232402,0.233227998,0.000000000,-0.041268233
1787862420.963833809,52951.253419708,0.238039225,0.000000000,-0.050349481
1787862421.063750505,52951.353351924,0.241668358,0.000000000,-0.062517241
1787862421.163996935,52951.453580861,0.246304154,0.000000000,-0.074630260
1787862421.263796329,52951.553403454,0.250197768,0.000000000,-0.084046558
1787862421.363591909,52951.653193666,0.252286941,0.000000000,-0.089172810
1787862421.463816404,52951.753398967,0.250841081,0.000000000,-0.088376097
1787862421.563816786,52951.853414696,0.252177179,0.000000000,-0.090944394
1787862421.663904190,52951.953487696,0.254073769,0.000000000,-0.092800938
1787862421.763939857,52952.053529479,0.252876073,0.000000000,-0.093304776
1787862421.863620043,52952.153211199,0.254398704,0.000000000,-0.097123481
1787862421.963616371,52952.253186242,0.253055692,0.000000000,-0.100206554
1787862422.063524961,52952.353095119,0.251888603,0.000000000,-0.107585385
1787862422.163618088,52952.453189766,0.251256526,0.000000000,-0.117059782
1787862422.263545752,52952.553114679,0.251234353,0.000000000,-0.129252478
1787862422.363764524,52952.653356894,0.251591861,0.000000000,-0.141637012
1787862422.463929653,52952.753544064,0.251797676,0.000000000,-0.154448360
1787862422.563868999,52952.853464953,0.252200574,0.000000000,-0.166471243
1787862422.663454771,52952.953019477,0.251941323,0.000000000,-0.177977160
1787862422.763884783,52953.053474219,0.250414789,0.000000000,-0.189366460
1787862422.863778114,52953.153360430,0.248680755,0.000000000,-0.199479163
1787862422.963918924,52953.253498312,0.245853990,0.000000000,-0.209319994
1787862423.063620806,52953.353190834,0.241644442,0.000000000,-0.215403050
1787862423.163712263,52953.453280781,0.237532735,0.000000000,-0.221807599
1787862423.263507128,52953.553076146,0.235166565,0.000000000,-0.231392205
1787862423.363707542,52953.653276577,0.234150201,0.000000000,-0.243927628
