wall_time,wall_elapsed_s,sim_time,x,y,yaw
1787261018.2679117,0.1498504100018181,31.288,-8.49899630943024,1.413173168720107e-07,0.0008840384694736113
1787261020.3110993,2.1930371829948854,32.954,-8.487575803138744,1.0560169135755913e-05,0.0009097687100962845
1787261020.3245254,2.2064627969812136,33.022,-8.474953860390574,2.1684230753751665e-05,0.0008997488959538864
1787261020.335171,2.2171090379997622,33.09,-8.457704430246888,3.651585980547973e-05,0.0008878461518978329
1787261020.5466275,2.4285658889857586,33.226,-8.417023301192469,0.00016165210658028987,0.008435224800339723
1787261020.5539694,2.435907667997526,33.26,-8.40683379681306,0.000255991613676544,0.011961049098611754
1787261020.5604286,2.4423667549854144,33.294,-8.3966464269253,0.0003875705404025077,0.01584092793632027
1787261020.9088573,2.7907955189875793,33.498,-8.335569793148625,0.002136816786597461,0.045695671013283985
1787261021.0530956,2.935033638990717,33.6,-8.305075438325312,0.003770118434296895,0.06485403037031572
1787261021.0610802,2.9430186559911817,33.634,-8.29491989433007,0.00444762828896285,0.07167938617468646
1787261021.0826254,2.964563264977187,33.668,-8.284770005663937,0.005194954429151325,0.07874603928448112
1787261021.5046806,3.3866187449893914,33.906,-8.213938323882456,0.012563437371611053,0.13353927812638422
1787261021.5118475,3.393785456981277,33.94,-8.203858837994579,0.013940600778071832,0.14186638249602132
1787261021.5184958,3.4004336899961345,33.974,-8.193791339997356,0.015401825487721649,0.15029260566078592
1787261021.5246294,3.4065667889954057,34.008,-8.183736891473174,0.016948105701914084,0.1588333129062946
1787261021.5306091,3.4125473299936857,34.042,-8.17369625080507,0.018580664614931575,0.1674883904033625
1787261021.536022,3.4179600909992587,34.076,-8.163670471081765,0.02030006328659995,0.17620948745916998
1787261022.0237396,3.905677871982334,34.348,-8.084098172783913,0.037253391337577976,0.24801373210884373
1787261022.030695,3.9126331439765636,34.382,-8.074243821449508,0.039776176430764455,0.25715143153566483
1787261022.382684,4.264622271002736,34.586,-8.015637415228083,0.05680412638738098,0.3120847461916156
1787261022.389503,4.271441752003739,34.62,-8.005963879961353,0.05995472006900733,0.3212103163722945
1787261022.3959837,4.2779218219802715,34.654,-7.996319205189929,0.06319344224141737,0.3303120198050202
1787261022.4019156,4.283853672997793,34.688,-7.986704294521241,0.0665201962741743,0.339377032783284
1787261022.4077628,4.289700470981188,34.722,-7.9771196917175615,0.06993377288897279,0.3484151984566837
1787261022.4128664,4.294803741999203,34.756,-7.967566234590363,0.07343394095363934,0.35744019127454585
1787261022.4180055,4.299943157995585,34.79,-7.958044354648075,0.0770202993188022,0.3664241706476248
1787261022.9783027,4.860240807000082,35.096,-7.873922603330529,0.11319409748599552,0.4553779469413906
1787261022.9854028,4.867340801982209,35.13,-7.864805954440126,0.11770102731510501,0.4670104223026396
1787261022.9922445,4.874182298983214,35.164,-7.855742023377749,0.12231403152148791,0.47857409040185506
1787261022.9983885,4.88032617099816,35.198,-7.84673156318626,0.12703180158452648,0.4900625635613043
1787261023.418813,5.300750942988088,35.436,-7.785182712378717,0.1628225508524684,0.5652071249180656
1787261023.4258757,5.307814026979031,35.47,-7.776606618422414,0.16830080018121188,0.5750864713271373
1787261023.4321635,5.314101378986379,35.504,-7.768084695965318,0.17386424869754802,0.5848171297631236
1787261023.4384325,5.32037033099914,35.538,-7.759616463882044,0.17950973182808977,0.5943684340940332
