segment,segment_name,wall_time,wall_elapsed_s,sim_time,x,y,yaw
1,M->N,1787460269.4273355,0.07804646500153467,40.613,-8.498721831860717,5.142916101152844e-07,0.0011502769027209882
1,M->N,1787460271.5905657,2.2412768930080347,42.415,-8.46289624727333,0.00015411433433592451,0.007487507258098513
1,M->N,1787460271.6033201,2.254030720971059,42.483,-8.443900626080863,0.00031092854844344943,0.00948872282634155
1,M->N,1787460271.7496684,2.4003795419703238,42.585,-8.415343989230859,0.0006054938343054991,0.011106910987664842
1,M->N,1787460272.0995398,2.7502509679761715,42.789,-8.35820723277553,0.001170534505664198,0.006206654462228841
1,M->N,1787460272.2465515,2.8972629029885866,42.891,-8.329621596766577,0.0012695536840860845,-0.0008563961537433995
1,M->N,1787460272.2593534,2.9100642529665492,42.959,-8.31055837336116,0.0012094993749949606,-0.007190028084601671
1,M->N,1787460272.61339,3.2641010690131225,43.197,-8.243821204342368,-0.00018990699370869852,-0.03937632441398291
1,M->N,1787460272.626861,3.277572360006161,43.265,-8.224758628394298,-0.0010223377862628694,-0.05106719288275837
1,M->N,1787460273.468533,4.119245103967842,43.741,-8.091815334193802,-0.0139665082958134,-0.15153980899855968
1,M->N,1787460273.480602,4.131312740966678,43.809,-8.072956980081779,-0.016961188480417964,-0.16775908935513056
1,M->N,1787460273.4916599,4.142370578018017,43.877,-8.05414975846835,-0.02026313368812967,-0.18424726574854083
1,M->N,1787460273.501359,4.1520698289969005,43.945,-8.035399697349243,-0.023876194013689258,-0.20095551056497704
1,M->N,1787460273.5788388,4.229549954994582,44.047,-8.007395023902832,-0.02988544217487173,-0.22638119650815502
1,M->N,1787460273.7320027,4.382714017003309,44.183,-7.970312776697145,-0.03900781883309503,-0.2606078122849233
1,M->N,1787460274.494547,5.145258184988052,44.591,-7.861291570903647,-0.07405360712766028,-0.3699785740535013
1,M->N,1787460274.5073533,5.1580641330219805,44.659,-7.843538885651204,-0.08108993652554858,-0.3897864453962592
1,M->N,1787460274.5192394,5.169949850009289,44.727,-7.825930522744132,-0.08847479471534943,-0.4093371924960449
1,M->N,1787460274.5298386,5.1805493959691375,44.795,-7.8084713348833,-0.09620032627141646,-0.4285035171717128
1,M->N,1787460274.602737,5.253447713970672,44.863,-7.791163889973691,-0.10425502477972383,-0.4471386741833804
1,M->N,1787460274.8873243,5.538035726989619,45.067,-7.7401664016598914,-0.13028396585116164,-0.5004177491255626
1,M->N,1787460275.0308516,5.681562641984783,45.169,-7.715200017122478,-0.14428720436004253,-0.5255795167149201
1,M->N,1787460275.2432392,5.893950808967929,45.305,-7.682465583149042,-0.1638997809464158,-0.5572966081628989
1,M->N,1787460275.256913,5.907623672974296,45.373,-7.6663334636217,-0.17408435568812264,-0.5723079922055093
1,M->N,1787460275.4654415,6.116151474998333,45.509,-7.634531579105021,-0.19515832312640524,-0.6010093025583139
1,M->N,1787460275.4716969,6.1224069590098225,45.577,-7.618858123026067,-0.20602832054663606,-0.6146759537566742
1,M->N,1787460275.7500648,6.400776488997508,45.747,-7.580320089362405,-0.23409953627647995,-0.6467518406681462
1,M->N,1787460275.9708872,6.62159829196753,45.917,-7.542668925027449,-0.2633380354361396,-0.6758509959616681
1,M->N,1787460275.9835134,6.634224684967194,45.985,-7.527845401660507,-0.27533008917518664,-0.6867228705737227
1,M->N,1787460276.4714663,7.122177676996216,46.257,-7.46980701695167,-0.3247854936352543,-0.725479420469977
1,M->N,1787460276.4851289,7.135839734983165,46.325,-7.455589441150563,-0.33748177541220464,-0.7340592109666035
1,M->N,1787460276.4963143,7.147024701000191,46.393,-7.441480332263676,-0.3502976422726521,-0.7423755499367565
1,M->N,1787460276.7082222,7.358933251001872,46.529,-7.4135736305759465,-0.3762633623286084,-0.7576620461883982
1,M->N,1787460276.7289245,7.379637939971872,46.597,-7.399766845481172,-0.3894002958796439,-0.7647772206516106
1,M->N,1787460278.0501354,8.70084671699442,47.277,-7.266240596044551,-0.525302719263207,-0.8208714728211575
1,M->N,1787460278.0633082,8.714019530976657,47.345,-7.253281153350708,-0.5392679420394502,-0.8254094806432893
1,M->N,1787460278.074413,8.725123476993758,47.413,-7.240384383640401,-0.5532907977025594,-0.8298227662785903
1,M->N,1787460278.0839837,8.734694411978126,47.481,-7.227548782812614,-0.5673697006250527,-0.8341237178217654
1,M->N,1787460278.0926616,8.743372004013509,47.549,-7.2147735571752225,-0.5815035394581946,-0.8383355232170561
1,M->N,1787460278.1010993,8.751809302018955,47.617,-7.202057699884171,-0.5956907823852919,-0.8424783776554526
1,M->N,1787460278.1082826,8.758992852992378,47.685,-7.189400416758828,-0.6099300513152403,-0.8465583032988483
1,M->N,1787460278.1154442,8.76615470496472,47.753,-7.176800915289499,-0.6242200233838423,-0.8505849523512629
1,M->N,1787460278.2600472,8.910758131009061,47.889,-7.151774668293647,-0.6529507456367445,-0.8585290027261268
1,M->N,1787460278.821894,9.472605356015265,48.195,-7.096292971078938,-0.7183012533812007,-0.8758020704038881
1,M->N,1787460278.9659843,9.616695325996261,48.297,-7.078046726468265,-0.7402934406428812,-0.8812788859835137
1,M->N,1787460279.8026042,10.453315131017007,48.739,-7.000270786663387,-0.8366350574372783,-0.9011863477271744
1,M->N,1787460279.8157725,10.466483633965254,48.807,-6.988462451641286,-0.851579183393149,-0.9033098017079273
1,M->N,1787460279.829459,10.480169907968957,48.875,-6.976684556558409,-0.8665463179021093,-0.9051557072786156
1,M->N,1787460279.8388894,10.489599837979767,48.943,-6.964932969160104,-0.8815337290079909,-0.9067224018610522
1,M->N,1787460279.8485672,10.499277740018442,49.011,-6.953202808385182,-0.8965375095986008,-0.9079023189717713
1,M->N,1787460279.856569,10.50727913499577,49.079,-6.941488354364176,-0.9115531702985152,-0.9087643456112375
1,M->N,1787460279.9287267,10.57943811500445,49.147,-6.929785239865225,-0.9265765871288661,-0.9092537024027911
1,M->N,1787460281.0439196,11.694630576996133,49.759,-6.824023661176959,-1.061386673200447,-0.8965594459599158
1,M->N,1787460281.0581043,11.708815059973858,49.827,-6.8121213172184305,-1.0762415231794464,-0.8933564831184627
1,M->N,1787460281.0696297,11.720340306987055,49.895,-6.8001698989900055,-1.0910558568890678,-0.88984734336
