sim_stamp_s,wall_monotonic_s,linear_x_mps,linear_y_mps,angular_z_rps
1787852331.748437405,42862.038044967,-0.012082742,0.000000000,-0.008768532
1787852331.847931862,42862.137510496,-0.022386022,0.000000000,-0.026508750
1787852331.948282480,42862.237880780,-0.032934509,0.000000000,-0.045624752
1787852332.047847509,42862.337442549,-0.041961603,0.000000000,-0.066022649
1787852332.147870541,42862.437463652,-0.049440444,0.000000000,-0.087371759
1787852332.248088121,42862.537682161,-0.055507123,0.000000000,-0.108532101
1787852332.347992420,42862.637581649,-0.060186766,0.000000000,-0.128207460
1787852332.447846651,42862.737417779,-0.064164810,0.000000000,-0.146101594
1787852332.547936440,42862.837534756,-0.067585744,0.000000000,-0.161948383
1787852332.648146629,42862.937734280,-0.070661753,0.000000000,-0.175674960
1787852332.747975588,42863.037589619,-0.073106021,0.000000000,-0.186772227
1787852332.848140240,42863.137740195,-0.075394362,0.000000000,-0.195570394
1787852332.947915077,42863.237506723,-0.077555224,0.000000000,-0.202472061
1787852333.048005581,42863.337594126,-0.079793662,0.000000000,-0.207880557
1787852333.147733212,42863.437301316,-0.081942804,0.000000000,-0.212377876
1787852333.247775078,42863.537344567,-0.083959520,0.000000000,-0.216458783
1787852333.347863197,42863.637446123,-0.085914597,0.000000000,-0.220401168
1787852333.448077917,42863.737651734,-0.086891636,0.000000000,-0.224399135
1787852333.548042774,42863.837623917,-0.087632820,0.000000000,-0.228795260
1787852333.647949219,42863.937542031,-0.088146843,0.000000000,-0.233662561
1787852333.747888327,42864.037461316,-0.088676825,0.000000000,-0.238777727
1787852333.847966433,42864.137536293,-0.089137122,0.000000000,-0.244026423
1787852333.947791100,42864.237362949,-0.089610428,0.000000000,-0.249069110
1787852334.048043489,42864.337628383,-0.089991279,0.000000000,-0.253813088
1787852334.148029327,42864.437617003,-0.091344126,0.000000000,-0.258211583
1787852334.247922897,42864.537494968,-0.092631325,0.000000000,-0.262072623
1787852334.348288059,42864.637900241,-0.093877323,0.000000000,-0.265215248
1787852334.448037148,42864.737620813,-0.094832562,0.000000000,-0.267767757
1787852334.548197031,42864.837779687,-0.095573366,0.000000000,-0.269718736
