sim_stamp_s,wall_monotonic_s,linear_x_mps,linear_y_mps,angular_z_rps
1787886724.316753626,77254.606364129,0.032016661,0.000000000,0.006736000
1787886724.416337252,77254.705922430,0.067481965,0.000000000,0.015990831
1787886724.516189337,77254.805783266,0.103599191,0.000000000,0.019982725
1787886724.616436481,77254.906039531,0.132871896,0.000000000,0.016778639
1787886724.716417074,77255.006018775,0.155506834,0.000000000,0.007109218
1787886724.816333294,77255.105926652,0.172166735,0.000000000,-0.004084687
1787886724.916371346,77255.205968308,0.184537172,0.000000000,-0.013376515
1787886725.016347885,77255.305931232,0.193883017,0.000000000,-0.019433074
1787886725.116338015,77255.405918799,0.200983107,0.000000000,-0.022821955
1787886725.216172695,77255.505754255,0.206533968,0.000000000,-0.024555465
1787886725.316386700,77255.605969300,0.210852414,0.000000000,-0.025542306
1787886725.416120768,77255.705694319,0.210827842,0.000000000,-0.025958609
1787886725.516236067,77255.805828761,0.214904904,0.000000000,-0.030825848
1787886725.616604328,77255.906191855,0.218279079,0.000000000,-0.035515264
1787886725.716255903,77256.005839758,0.217095152,0.000000000,-0.041760810
1787886725.816193819,77256.105788167,0.215506017,0.000000000,-0.051873319
1787886725.916179657,77256.205751304,0.218451947,0.000000000,-0.061564695
1787886726.016214848,77256.305787622,0.217533946,0.000000000,-0.074188203
1787886726.116266012,77256.405838419,0.216239437,0.000000000,-0.089141481
1787886726.216326237,77256.505906827,0.218639746,0.000000000,-0.101269998
1787886726.316416502,77256.605996585,0.217640564,0.000000000,-0.114664212
1787886726.416455030,77256.706038424,0.216281056,0.000000000,-0.128963411
1787886726.516332626,77256.805934504,0.215581328,0.000000000,-0.143469349
1787886726.616325140,77256.905912896,0.219161123,0.000000000,-0.154234394
1787886726.716432095,77257.006026353,0.219219506,0.000000000,-0.165062010
1787886726.816348791,77257.105932604,0.218507320,0.000000000,-0.175569922
1787886726.916383028,77257.205985851,0.218465075,0.000000000,-0.185455516
1787886727.016327143,77257.305929071,0.219245568,0.000000000,-0.195968807
1787886727.116388083,77257.405973148,0.221085936,0.000000000,-0.205649361
