sim_time_s,elapsed_s,scenario_time_s,planned_x_m,planned_y_m,planned_yaw_rad,planned_vx_mps,planned_vy_mps,obstacle_x_m,obstacle_y_m,obstacle_yaw_rad,robot_x_m,robot_y_m,robot_yaw_rad,center_distance_m,robot_obstacle_clearance_m,model_state_samples,service_updates,service_failures
46.000000000,0.000000000,0.000000000,-5.500000000,1.800000000,-0.300000000,0.000000000,0.000000000,-5.500000000,1.800000000,0.000000000,-8.498565370,0.000001019,0.001301896,3.497340505,2.669009157,1,1,0
46.000000000,0.000000000,0.000000000,-5.500000000,1.800000000,-0.300000000,0.000000000,0.000000000,-5.500000000,1.800000000,0.000000000,-8.498565370,0.000001019,0.001301896,3.497340505,2.669009157,1,1,0
46.100000000,0.100000000,0.000000000,-5.500000000,1.800000000,-0.300000000,0.000000000,0.000000000,-5.500000000,1.800000000,0.000000000,-8.498562375,0.000000521,0.001305213,3.497338194,2.669007021,4,1,0
46.100000000,0.100000000,0.000000000,-5.500000000,1.800000000,-0.300000000,0.000000000,0.000000000,-5.500000000,1.800000000,0.000000000,-8.498562375,0.000000521,0.001305213,3.497338194,2.669007021,4,1,0
46.200000000,0.200000000,0.000000000,-5.500000000,1.800000000,-0.300000000,0.000000000,0.000000000,-5.500000000,1.800000000,0.000000000,-8.498559251,0.000000663,0.001308024,3.497335442,2.669004431,7,1,0
46.200000000,0.200000000,0.000000000,-5.500000000,1.800000000,-0.300000000,0.000000000,0.000000000,-5.500000000,1.800000000,0.000000000,-8.498559251,0.000000663,0.001308024,3.497335442,2.669004431,7,1,0
46.300000000,0.300000000,0.000000000,-5.500000000,1.800000000,-0.300000000,0.000000000,0.000000000,-5.500000000,1.800000000,0.000000000,-8.498556166,0.000000940,0.001310681,3.497332654,2.669001798,10,1,0
46.300000000,0.300000000,0.000000000,-5.500000000,1.800000000,-0.300000000,0.000000000,0.000000000,-5.500000000,1.800000000,0.000000000,-8.498556166,0.000000940,0.001310681,3.497332654,2.669001798,10,1,0
46.400000000,0.400000000,0.000000000,-5.500000000,1.800000000,-0.300000000,0.000000000,0.000000000,-5.500000000,1.800000000,0.000000000,-8.498553196,0.000000507,0.001313957,3.497330330,2.668999651,13,1,0
46.400000000,0.400000000,0.000000000,-5.500000000,1.800000000,-0.300000000,0.000000000,0.000000000,-5.500000000,1.800000000,0.000000000,-8.498553196,0.000000507,0.001313957,3.497330330,2.668999651,13,1,0
